Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
04-Apr-2026,"INR 338,598.96",90.0,Biswo Ranjan Pradhan,04-Apr-2026 04:52 PM,W28.pdf (587.00 KB),Municipal Bodies||Soro Municipality,2025_ORULB_122362_28,SOROM_06_2025-26,Construction of Paver Road from Nilamani Behera house to Tower chak in W.No-07,1.0,3300417.0,SRIDHAR DHADA,INR,"338,598.96",1,3302361,BINAYA KUMAR RANA,15-Dec-2025 08:05 AM,Rejected-Finance,L1,04-Apr-2026 04:48 PM,Finance,8 Bidders have participated and all have quoted the same price.,Sanjaya Kumar Sena,19-Dec-2025 03:36 PM,,BOQ Comparative Chart,"EO, ME, JE, BFO, STO, Chairperson",Internal,"EO, ME, JE, BFO, STO, Chairperson",Biswo Ranjan Pradhan,04-Apr-2026 04:48 PM,finsummary_569002.pdf (972.37 KB),"EO, ME, JE, BFO, STO, Chairperson",Internal,"EO, ME, JE, BFO, STO, Chairperson",Biswo Ranjan Pradhan,02-Apr-2026 05:39 PM,techsummary_569002.pdf (972.37 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid Registration Certificate, PAN Card, PAN Card, Affidavits and as per DTCN","Executive Officer, soro Municipality","Executive Officer, soro Municipality",Construction of Paver Road from Nilamani Behera house to Tower chak in W.No-07,Construction work,Please refer to the tender document. ,NA ,"3,98,305",Civil Works - Others,NA ,Tender,120.0,90.0,"Soro Municipality, Soro",756045.0,NA ,NA ,NA ,"Office of the Soro Municipality, Soro",No ,No,"2,000",0.0,Nil,Nil,No,Municipal Bodies||Soro Municipality,SOROM_06_2025-26,2025_ORULB_122362_28,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,05-Dec-2025 10:00 AM,16-Dec-2025 10:00 AM,05-Dec-2025 10:00 AM,15-Dec-2025 05:00 PM,NA ,NA ,05-Dec-2025 10:00 AM,15-Dec-2025 05:00 PM,"3,983",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,2,3299929,BISWORANJAN DAS,15-Dec-2025 11:20 AM,Rejected-Finance,L1,04-Apr-2026 04:48 PM,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,3303862,Lokanath Rout,15-Dec-2025 02:38 PM,Rejected-Finance,L1,04-Apr-2026 04:48 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,3300505,MANARANJAN PRADHAN,13-Dec-2025 10:33 PM,Rejected-Finance,L1,04-Apr-2026 04:48 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,3294193,MANOJ KUMAR MANDAL,15-Dec-2025 10:43 AM,Rejected-Finance,L1,04-Apr-2026 04:48 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,3301171,RAJAT KUMAR DAS,14-Dec-2025 02:18 PM,Rejected-Finance,L1,04-Apr-2026 04:48 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,7,3294597,RAMAKANTA BEHERA,14-Dec-2025 03:11 PM,Rejected-Finance,L1,04-Apr-2026 04:48 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,8,3300417,SRIDHAR DHADA,13-Dec-2025 09:29 PM,Accepted-AOC,Work order,04-Apr-2026 04:52 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
