Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
"EE,ESTIMATOR,DAO",Internal,,Biswajit Rayaguru,02-Apr-2026 12:48 PM,techsummary_578579.pdf (936.45 KB),1,3387120,ANMOL AGRAWAL,09-Feb-2026 12:19 PM,Rejected-Technical,due to lottery,02-Apr-2026 12:48 PM,02-Apr-2026,"INR 209,223",30.0,Biswajit Rayaguru,06-Apr-2026 12:44 PM,872.pdf (744.00 KB),1.0,3387599.0,UDIT KUMAR NAIK,INR,"209,223",Finance,tender open,Mohinibala Singh,10-Feb-2026 01:18 PM,,BOQ Comparative Chart,"EE,ESTIMATOR,DAO",Internal,,Biswajit Rayaguru,02-Apr-2026 02:12 PM,finsummary_578579.pdf (744.13 KB),CE RW I||RWCIRCLE-BHAWANIPATNA||RWDIVISION-BHAWANIPATNA,2026_CERWI_125309_3,SERWBPT-ONLINE-12/2025-26,SR to Tahasil office Lanjigarh at Biswanathpur for the year 2025-26,AOC,CE RW I||RWCIRCLE-BHAWANIPATNA||RWDIVISION-BHAWANIPATNA,SERWBPT-ONLINE-12/2025-26,2026_CERWI_125309_3,Yes,Open Tender,Item Wise,Works,1.0,No,No,Online,No,No,No,31-Jan-2026 03:00 PM,10-Feb-2026 11:00 AM,31-Jan-2026 03:00 PM,09-Feb-2026 05:00 PM,NA ,NA ,31-Jan-2026 03:00 PM,09-Feb-2026 05:00 PM,SERWBHAWANIPATNA,SERWBHAWANIPATNA,1.0,ICICI BANK,"2,000",0.0,Nil,Nil,No,SR to Tahasil office Lanjigarh at Biswanathpur for the year 2025-26,SR to Tahasil office Lanjigarh at Biswanathpur for the year 2025-26,Please refer Tender documents. ,NA ,,Civil Works - Buildings,NA ,Tender,90.0,30.0,SERWBHAWANIPATNA,766001.0,NA ,NA ,NA ,SERWBHAWANIPATNA,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,dtcn,"2,090",Yes,fixed,,Nil,Nil,AOC
,,,,,,2,3381714,DEEPAK RANJAN BEHERA,09-Feb-2026 02:29 PM,Rejected-Technical,due to lottery,02-Apr-2026 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,boq,,,,,,,AOC
,,,,,,3,3383530,PARESWAR PRADHANI,06-Feb-2026 01:03 PM,Rejected-Technical,due to lottery,02-Apr-2026 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,3387599,UDIT KUMAR NAIK,09-Feb-2026 03:00 PM,Accepted-AOC,due to lottery,06-Apr-2026 12:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
