S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,3371631.0,JAGANNATH BEHERA,INR,"305,649",CE RW I||RWCIRCLE-RAYAGADA||RWDIVISION-GAJAPATI,2026_CERWI_124987_10,Online Tender 13/GJP/2025-26,Repair and Renovation of R.W.Section office building at Gumma for the year 2025-26.,1,3371434,Debaraj Lima,29-Jan-2026 01:02 PM,Rejected-AOC,Work Awarded to Jagannath Behera,13-Apr-2026 12:46 PM,13-Apr-2026,"INR 305,649",30.0,Govinda Bihari Marndi,13-Apr-2026 12:45 PM,RWsecofgumma.pdf (906.00 KB),Finance,Admitted,Govinda Bihari Marndi,13-Apr-2026 12:37 PM,finance_577452.pdf,BOQ Comparative Chart,EXECUTIVE ENGINEER,Internal,"DAO, Estimator",Govinda Bihari Marndi,13-Apr-2026 12:42 PM,finsummary_577452.pdf (404.09 KB),EXECUTIVE ENGINEER,Internal,"DAO, Estimator",Govinda Bihari Marndi,13-Apr-2026 12:39 PM,techsummary_577452.pdf (404.09 KB),AOC,1.0,ICICI BANK,"4,200",Yes,fixed,,Nil,Nil,CE RW I||RWCIRCLE-RAYAGADA||RWDIVISION-GAJAPATI,Online Tender 13/GJP/2025-26,2026_CERWI_124987_10,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,22-Jan-2026 04:30 PM,30-Jan-2026 11:00 AM,22-Jan-2026 04:30 PM,29-Jan-2026 05:00 PM,NA ,NA ,22-Jan-2026 04:30 PM,29-Jan-2026 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"CDMS, GSTIN, PAN, AFFIDAVIT AND ANY OTHER DOCUMENTS AS PER DTCN",Repair and Renovation of R.W.Section office building at Gumma for the year 2025-26.,Repair and Renovation of R.W.Section office building at Gumma for the year 2025-26.,Please refer Tender documents. ,NA ,"4,20,000",Civil Works - Buildings,NA ,Tender,90.0,30.0,"EXECUTIVE ENGINEER, RURAL WORKS DIVISION GAJAPATI",761200.0,NA ,NA ,NA ,"RURAL WORKS DIVISION GAJAPATI, PARALAKHEMUNDI",No ,No,EXECUTIVE ENGINEER RURAL WORKS DIVISION GAJAPATI,"EXECUTIVE ENGINEER RURAL WORKS DIVISION GAJAPATI, PARALAKHEMUNDI","2,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,2,3371631,JAGANNATH BEHERA,29-Jan-2026 01:35 PM,Accepted-AOC,Work Awarded to Jagannath Behera,13-Apr-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,3372248,SURESH LABALA,29-Jan-2026 03:48 PM,Rejected-AOC,Work Awarded to Jagannath Behera,13-Apr-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
