Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid Registration Certificate, PAN Card, PAN Card, Affidavits and as per DTCN",Municipal Bodies||Soro Municipality,SOROM_06_2025-26,2025_ORULB_122362_42,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Executive Officer, soro Municipality","Executive Officer, soro Municipality","4,000",0.0,Nil,Nil,No,Construction of CC Drain with Slab Harihar Tarei House towards Babaji Tarei House in Ward No.- 11,Construction work,Please refer to the tender document. ,NA ,"8,30,508",Civil Works - Others,NA ,Tender,120.0,90.0,"Soro Municipality, Soro",756045.0,NA ,NA ,NA ,"Office of the Soro Municipality, Soro",No ,No,05-Dec-2025 10:00 AM,16-Dec-2025 10:00 AM,05-Dec-2025 10:00 AM,15-Dec-2025 05:00 PM,NA ,NA ,05-Dec-2025 10:00 AM,15-Dec-2025 05:00 PM,1,ICICI BANK,"8,305",Yes,fixed,,Nil,Nil,AOC,"EO, ME, JE, BFO, STO, Chairperson",Internal,"EO, ME, JE, BFO, STO, Chairperson",Biswo Ranjan Pradhan,06-Apr-2026 09:28 AM,finsummary_569027.pdf (625.95 KB),"EO, ME, JE, BFO, STO, Chairperson",Internal,"EO, ME, JE, BFO, STO, Chairperson",Biswo Ranjan Pradhan,06-Apr-2026 07:55 AM,techsummary_569027.pdf (984.74 KB),06-Apr-2026,"INR 747,540.32",90.0,Biswo Ranjan Pradhan,06-Apr-2026 09:33 AM,W42.pdf (626.00 KB),Municipal Bodies||Soro Municipality,2025_ORULB_122362_42,SOROM_06_2025-26,Construction of CC Drain with Slab Harihar Tarei House towards Babaji Tarei House in Ward No.- 11,1.0,3303454.0,SRIDHAR GOCHHAYAT,INR,"747,540.32",1,3303101,ARUN KUMAR NAYAK,15-Dec-2025 01:21 PM,Rejected-Finance,L1,06-Apr-2026 09:28 AM,Finance,2 bidders SRIDHAR GOCHHAYAT L2 and ARUN KUMAR NAYAK L1 have participated. Hence ARUN KUMAR NAYAK can be accepted as 1st lowest bidder.,Sanjaya Kumar Sena,19-Dec-2025 05:05 PM,,BOQ Comparative Chart,AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3303454,SRIDHAR GOCHHAYAT,15-Dec-2025 03:47 PM,Accepted-AOC,Work Order,06-Apr-2026 09:34 AM,,,,,,,AOC
