EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"8,475",Yes,fixed,,Nil,Nil,12-Feb-2026 01:00 PM,25-Feb-2026 09:30 AM,12-Feb-2026 01:00 PM,24-Feb-2026 05:00 PM,12-Feb-2026 01:00 PM ,20-Feb-2026 05:00 PM ,12-Feb-2026 01:00 PM,24-Feb-2026 05:00 PM,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAPER COST, EMD, PAN ,GST, REGISTRATION CERTIFICATE , AFFIDAVIT AND OTHER AS PER DTCN","O/O EXECUTIVE OFFICER, CHAMPUA,NAC","O/O EXECUTIVE OFFICER, CHAMPUA NAC",Open space development infront of Fish Market in ward no-09 by Champua NAC FOR 2025-26 (MSBY),Open space development infront of Fish Market in ward no-09 by Champua NAC FOR 2025-26 (MSBY),Please refer Tender documents. ,NA ,"8,47,493",Civil Works - Others,NA ,Tender,120.0,120.0,CHAMPUA,758041.0,NA ,NA ,NA ,"O/O EXECUTIVE OFFICER, CHAMPUA, NAC",No ,No,1,ICICI BANK,Municipal Bodies||Champua NAC,EOCHAMPUANAC-NO-63/2025-26,2026_ORULB_125930_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,08-Apr-2026,"INR 796,625",120.0,Jagannath Behera,08-Apr-2026 10:49 AM,amitfinan.pdf (1024.00 KB),WORK ORDER,1,3408755,AMIT KUMAR PANDA,23-Feb-2026 05:15 PM,Accepted-AOC,QUALIFIED,08-Apr-2026 10:49 AM,"eo, champua",Internal,"EO, CHAMPUA",Jagannath Behera,08-Apr-2026 10:44 AM,techsummary_580982.pdf (1023.63 KB),Municipal Bodies||Champua NAC,2026_ORULB_125930_1,EOCHAMPUANAC-NO-63/2025-26,Open space development infront of Fish Market in ward no-09 by Champua NAC FOR 2025-26 (MSBY),"eo, champua",Internal,EO CHAMPUA,Jagannath Behera,08-Apr-2026 10:46 AM,finsummary_580982.pdf (1023.63 KB),Finance,02 nos bidder,Prakash Chandra Kundu,25-Feb-2026 11:04 AM,finance_580982.pdf,BOQ Comparative Chart,1.0,3408755.0,AMIT KUMAR PANDA,INR,"796,625",AOC
,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC,,,,,,,,2,3408767,RUPESH KUMAR MOHANTA,23-Feb-2026 05:29 PM,Rejected-AOC,DISQUALIFIED,08-Apr-2026 10:49 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
