Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage
Executive Engineer,Internal,"EE,DAO,EE ESTIMATOR,AE ESTIMATOR",Kumarmani Kishan,21-Apr-2026 05:18 PM,techsummary_584127.pdf (192.45 KB),21-Apr-2026,"INR 3,541,356",30.0,Kumarmani Kishan,21-Apr-2026 05:33 PM,Resham.pdf (381.00 KB),1.0,3425299.0,TEJRAJ ROHIDAS,10-Mar-2026 01:39 PM,Accepted-AOC,L1,21-Apr-2026 05:33 PM,Finance,ok,Kumarmani Kishan,21-Apr-2026 05:15 PM,,BOQ Comparative Chart,1.0,3425299.0,TEJRAJ ROHIDAS,INR,"3,541,356",CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-BARGARH,2026_CERWI_126927_1,Online-BGH-32 of 2025-26,Bheden to Resham road,Executive Engineer,Internal,"EE,DAO,EE ESTIMATOR,AE ESTIMATOR",Kumarmani Kishan,21-Apr-2026 05:22 PM,finsummary_584127.pdf (192.45 KB),AOC,"36,099",Yes,percentage,1.0%,Nil,Nil,CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-BARGARH,Online-BGH-32 of 2025-26,2026_CERWI_126927_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,06-Mar-2026 06:00 PM,12-Mar-2026 06:00 PM,06-Mar-2026 06:00 PM,12-Mar-2026 05:00 PM,06-Mar-2026 06:00 PM ,12-Mar-2026 04:00 PM ,06-Mar-2026 06:00 PM,12-Mar-2026 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, PAN Card, Valid GSTIN, Affidavit, No Relation Certificate As per DTCN.",Bheden to Resham road,Road Works,Please refer Tender documents. ,NA ,"36,09,945",Civil Works - Roads,NA ,Tender,90.0,NA ,Bargarh,768028.0,NA ,NA ,NA ,"EXECUTIVE ENGINEER RURAL WORKS DIVISION, BARAGARH",No ,No,Executive Engineer,"EXECUTIVE ENGINEER RURAL WORKS DIVISION, BARAGARH","6,000",0.0,Nil,Nil,No,1,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC
