EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"5,090",Yes,percentage,1.0%,Nil,Nil,01-Feb-2026 11:00 AM,11-Feb-2026 11:00 AM,01-Feb-2026 11:00 AM,10-Feb-2026 05:00 PM,NA ,NA ,01-Feb-2026 11:00 AM,10-Feb-2026 05:00 PM,"Executive officer,","Executive officer,Gunupur Municipality",1.0,Fee/PreQual/Technical/Finance,.pdf,NIT DTCN,"Completion of Incomplete Park at Infront Of Sub Collector Office , W.No-19.","Completion of Incomplete Park at Infront Of Sub Collector Office , W.No-19.",Please refer Tender documents. ,NA ,"5,09,006",Civil Works - Others,NA ,Tender,90.0,60.0,Gunupur Municipaity area,765022.0,NA ,NA ,NA ,"Municipaity officr ,Gunupur",No ,No,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,Municipal Bodies||Gunupur Municipal Council,GUN-MUN-78/2025-26,2026_ORULB_125192_19,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,"Executive Officer,Gunupur Municipality",Internal,"Municipal Engineer Gunupur Municipality, Asst. Colloctor, O/o Sub-Collector, Gunupur , Executive Officer,Gunupur Municipality, Chairperson Gunupur Municipality",Santosha Kumar Naik,18-Mar-2026 06:14 PM,finsummary_578452.pdf (6781.35 KB),Chairperson Gunupur Municipality,Internal,"Municipal Engineer Gunupur Municipality, Asst. Colloctor, O/o Sub-Collector, Gunupur , Executive Officer,Gunupur Municipality, Chairperson Gunupur Municipality",Aditya Kumar Mishra,22-Feb-2026 05:38 PM,techsummary_578452.pdf (5393.20 KB),27-Apr-2026,"INR 600,627",60.0,Dandapati Yudhistir,27-Apr-2026 08:37 PM,19.pdf (429.00 KB),the total contract value is including GST,1.0,3389297.0,PRIYANKA PANDA,INR,"600,627",Municipal Bodies||Gunupur Municipal Council,2026_ORULB_125192_19,GUN-MUN-78/2025-26,"Completion of Incomplete Park at Infront Of Sub Collector Office , W.No-19.",1,3389599,JANI VENKATA RAO BAURI,10-Feb-2026 11:09 AM,Rejected-Finance,LOST IN TRANSPARENT LOTTERY PROCESS,18-Mar-2026 06:14 PM,Finance,opened,Aditya Kumar Mishra,18-Feb-2026 10:48 PM,finance_578452.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3389297,PRIYANKA PANDA,10-Feb-2026 04:06 PM,Accepted-AOC,Successful bidder ( L1 in transparent lottery process),27-Apr-2026 08:37 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3388686,SHYAM KUMAR DASH,09-Feb-2026 07:29 PM,Rejected-Finance,LOST IN TRANSPARENT LOTTERY PROCESS,18-Mar-2026 06:14 PM,,,,,,,AOC
