Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,2 Bidders Participated,Manash Kumar Pradhan,06-Feb-2026 12:07 PM,,BOQ Comparative Chart,1,3372549,PRIYADARSHINI YADAV,29-Jan-2026 04:10 PM,Rejected-AOC,Unsuccessful in Lottery,02-Apr-2026 01:24 PM,1.0,3372473.0,SAILENDRA KUMAR MANDAL,INR,"886,129.14","CE,Minor Irrigation,BBSR||Baripada Minor Irrigation Circle Baripada||MI Division Jashipur",2026_CEMIB_124754_10,SE 09/MID JSP/2025-26,Improvement to Hesadihi-I Check Dam over Dalima nalla near village Hesadihi in Tiring Block of Mayurbhanj District under Impt to Check Dam scheme for the year 2025-26.,06-Feb-2026,"INR 886,129.14",60.0,Manash Kumar Pradhan,02-Apr-2026 01:24 PM,hesadihi1aoc.pdf (682.00 KB),Er. Manash Kumar Pradhan,Internal,,Manash Kumar Pradhan,06-Feb-2026 12:10 PM,techsummary_576584.pdf (636.46 KB),Er. Manash Kumar Pradhan,Internal,,Manash Kumar Pradhan,06-Feb-2026 12:55 PM,finsummary_576584.pdf (636.45 KB),AOC,20-Jan-2026 10:00 AM,30-Jan-2026 11:00 AM,20-Jan-2026 10:00 AM,29-Jan-2026 05:00 PM,20-Jan-2026 10:00 AM ,29-Jan-2026 05:00 PM ,20-Jan-2026 10:00 AM,29-Jan-2026 05:00 PM,"CE,Minor Irrigation,BBSR||Baripada Minor Irrigation Circle Baripada||MI Division Jashipur",SE 09/MID JSP/2025-26,2026_CEMIB_124754_10,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN,GST,RC,AFFIDAVIT,NO LITIGATION, NO RELATION ETC AS PER DTCN.",1,ICICI BANK,"4,000",0.0,Nil,Nil,No,"SE M.I. Division, Jashipur","O/o the SE M.I. Division, Jashipur","8,900",Yes,fixed,,Nil,Nil,Improvement to Hesadihi-I Check Dam over Dalima nalla near village Hesadihi in Tiring Block of Mayurbhanj District under Impt to Check Dam scheme for the year 2025-26.,Improvement to Hesadihi-I Check Dam over Dalima nalla near village Hesadihi in Tiring Block of Mayurbhanj District under Impt to Check Dam scheme for the year 2025-26.,D and C ,NA ,"8,86,572",Civil Works - Others,Imp. to Check Dam ,Tender,90.0,60.0,Tiring,757053.0,NA ,NA ,NA ,"O/o the SE M.I. Division, Jashipur",No ,No,AOC
,,,,,,2,3372473,SAILENDRA KUMAR MANDAL,29-Jan-2026 03:38 PM,Accepted-AOC,Lottery Winner,02-Apr-2026 01:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
