S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage
1.0,3381294.0,Dumpal Simadri,INR,"1,132,652",Finance,"Tender Bid No. 70/97 IFB DPC SS Kpt and ID 2026_OPEPA_125269_1 was opened by the comm. Vide Lt. 4682/CW/2025, 24/12/2025 for const. of 1 ACR at Sorada Proj UPS of Pottangi Block. 2 bidders participated and were admitted for technical evaluation.",Mohammed Agbal Rakhif Khan,23-Feb-2026 06:46 PM,finance_578506.pdf,BOQ Comparative Chart,Karunakar Bhue,Internal,"Karunakar Bhue,DEO-cum-DPC,SS,Kpt, Chameli Majumdar,ADEO(Scheme),SS,Kpt, Kabiraj Behera,AEE,ITDA,Kpt, Abhishek Sadangi,AEE,Dasmantpur, Venkateswr Misra,STC,SS,Kpt, Md.A.R.Khan,FC,SS,Kpt",Mohammed Agbal Rakhif Khan,29-Mar-2026 01:31 PM,finsummary_578506.pdf (818.12 KB),OPEPA Bhubaneswar||Samagra Shiksha Koraput,2026_OPEPA_125269_1,IFB-DPC SS KPT ACR 70/97 OF 2024-25,CONSTRUCTION OF 1 NO ADDITIONAL CLASS ROOM BUILDING AT SORADA PROJ UPS OF POTTANGI BLOCK,Karunakar Bhue,Internal,"Karunakar Bhue,DEO-cum-DPC,SS,Kpt, Chameli Majumdar,ADEO(Scheme),SS,Kpt, Sanjaya Kumar Kespeta,AEE,ITDA,Kpt, Abhishek Sadangi,AEE,Dasmantpur, Venkateswr Misra,STC,SS,Kpt, Md.A.R.Khan,FC,SS,Kpt",Venkateswar Mishra,29-Mar-2026 12:09 PM,techsummary_578506.pdf (797.20 KB),08-Apr-2026,"INR 1,132,652",120.0,Karunakar Bhue,11-Apr-2026 10:26 AM,AOCSorada.pdf (5455.00 KB),"Tender Call Notice No. 70/97 IFB-DPC, SS, KPT, Tender 2026_OPEPA_125269_1 was opened by the comm. Vide Lt. 1618/CW/2026, 26/03/2026. Dumpal Simadri bidder is awarded the contract in W/O - 1842",1.0,3400873.0,Dasaratha Khillo,17-Feb-2026 04:47 PM,Rejected-AOC,Sri. Dumpal Simadri is bided 7.9 Percentage Less than the Tender Value which comes to Rs. 1444354.38 found L-2.,11-Apr-2026 10:26 AM,AOC,02-Feb-2026 11:00 AM,21-Feb-2026 11:30 AM,02-Feb-2026 11:00 AM,20-Feb-2026 05:30 PM,NA ,NA ,02-Feb-2026 11:00 AM,20-Feb-2026 05:30 PM,CONSTRUCTION OF 1 NO ADDITIONAL CLASS ROOM BUILDING AT SORADA PROJ UPS OF POTTANGI BLOCK,CONSTRUCTION OF 1 NO ADDITIONAL CLASS ROOM BUILDING AT SORADA PROJ UPS OF POTTANGI BLOCK,Please refer Tender documents. ,NA ,"14,52,118",Civil Works - Buildings,NA ,Tender,90.0,120.0,SORADA PROJ UPS OF POTTANGI BLOCK,764039.0,NA ,NA ,NA ,"IN OFFICE CHAMBER OF DPC, SS, KORAPUT",No ,No,"14,600",Yes,fixed,,Nil,Nil,"DISTRICT PROJECT COORDINATOR, SS, KORAPUT","DISTRICT PROJECT COORDINATOR, SAMAGRA SHIKSHA, KORAPUT, NEAR COLLECTORATE KORAPUT, ODISHA, 764020",OPEPA Bhubaneswar||Samagra Shiksha Koraput,IFB-DPC SS KPT ACR 70/97 OF 2024-25,2026_OPEPA_125269_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",Nil,Nil,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3381294.0,Dumpal Simadri,05-Feb-2026 10:15 AM,Accepted-AOC,Sri. Dumpal Simadri is bided 22 Percentage Less than the Tender Value which comes to Rs.1132652 found L-1 and the Comm. have decided to award the Tender to Sri. Dumpal Simadri.,11-Apr-2026 10:26 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,NIT,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC
