Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Tender Paper cost, EMD in online, RC, PAN, GSTIN, Affidavit and others as per DTCN",Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Dhenkanal,DKL(OLIC)-04/2025-26,2026_OLIC_124840_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,"7,080",0.0,Nil,Nil,No,"34,436",Yes,fixed,,Nil,Nil,installation and Energisation of Chaulia-V L.I.P under Dhenkanal Block in Dhenkanal District.,installation and Energisation of Chaulia-V L.I.P under Dhenkanal Block in Dhenkanal District.,Please refer Tender documents. ,NA ,"34,43,628",Civil Works - Lift Irrigation Schemes,NA ,Tender,90.0,90.0,Dhenkanal,759001.0,NA ,NA ,NA ,"EE, LI Division, Dhenkanal",No ,No,19-Jan-2026 06:55 PM,30-Jan-2026 11:00 AM,19-Jan-2026 06:55 PM,29-Jan-2026 05:00 PM,NA ,NA ,19-Jan-2026 06:55 PM,29-Jan-2026 05:00 PM,17-Feb-2026 02:00 PM,"EE, LI Division, Dhenkanal","EE, LI Division, Dhenkanal",AOC,EE,Internal,"DA, Estimator",BIJAY KUMAR TARAI,17-Feb-2026 01:14 PM,17-Feb-2026 02:00 PM,techsummary_576832.pdf (200.32 KB),1.0,3363360.0,Prasanta Kumar Sethy,INR,"3,443,283.67",Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Dhenkanal,2026_OLIC_124840_1,DKL(OLIC)-04/2025-26,installation and Energisation of Chaulia-V L.I.P under Dhenkanal Block in Dhenkanal District.,Technical,opened,BIJAY KUMAR TARAI,30-Jan-2026 08:04 PM,technical_576832.pdf,1,3371211,M/s Jyoti Associates,29-Jan-2026 03:50 PM,Rejected-Technical,Similar Experince Not found,17-Feb-2026 01:14 PM,Finance,Opened,SABIR KUMAR ORAM,17-Feb-2026 07:16 PM,,BOQ Comparative Chart,EE,Internal,"AEE, DA, Estimator",BIJAY KUMAR TARAI,19-Apr-2026 10:06 PM,finsummary_576832.pdf (141.92 KB),19-Apr-2026,"INR 3,443,283.67",90.0,BIJAY KUMAR TARAI,19-Apr-2026 10:10 PM,fineva.pdf (142.00 KB),Awarded,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3363437,Pinaki Mishra,22-Jan-2026 09:18 PM,Rejected-Finance,Rate is higher,19-Apr-2026 10:06 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3363360,Prasanta Kumar Sethy,21-Jan-2026 09:27 PM,Accepted-AOC,Awarded,19-Apr-2026 10:10 PM,,,,,,,,,,,,,,,,,,,,AOC
