Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Laying of 100mm and 150mm dia. DI distribution pipe line under Sundargarh Municipality area,Laying of 100mm and 150mm dia. DI distribution pipe line under Sundargarh Municipality area,Please refer Tender documents. ,NA ,"1,22,24,000",Civil Works - Water Works,NA ,Tender,120.0,365.0,Sundargarh,770001.0,NA ,NA ,NA ,Bhubaneswar,No ,No,"1,22,000",Yes,fixed,,Nil,Nil,"11,800",Nil,Nil,No,1.0,ICICI BANK,Managing Director,"The Managing Director, WATCO Ground Floor, Unnati Bhawan, Satyanagar, Bhubaneswar-751007, Odisha, India (0674) 2571444",WATCO Bhubaneswar,WATCO (W)-25(02)/2025-26 Dtd.18.11.2025,2025_WATCO_121726_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Copy of PAN, GST, Affidavits as per DTCN",25-Nov-2025 05:00 PM,11-Dec-2025 12:30 PM,25-Nov-2025 05:00 PM,09-Dec-2025 05:00 PM,25-Nov-2025 05:00 PM ,01-Dec-2025 05:00 PM ,25-Nov-2025 05:00 PM,09-Dec-2025 05:00 PM,23-Feb-2026 11:30 AM,AOC,Managing Director,Internal,,JAYALAXMI BISWAL,15-Apr-2026 01:15 PM,finsummary_566292.pdf (523.79 KB),WATCO Bhubaneswar,2025_WATCO_121726_1,WATCO (W)-25(02)/2025-26 Dtd.18.11.2025,Laying of 100mm and 150mm dia. DI distribution pipe line under Sundargarh Municipality area,Technical,Six no technical bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Debabrata Mohanty,11-Dec-2025 02:53 PM,,1.0,3291256.0,JRCC Infra LLP,INR,"10,391,309",15-Apr-2026,"INR 10,391,309",365.0,JAYALAXMI BISWAL,15-Apr-2026 01:18 PM,AOC.pdf (1401.00 KB),1,3285643,ANUP KUMAR GUPTA,07-Dec-2025 12:30 PM,Rejected-AOC,Not a lowest bidder,15-Apr-2026 01:18 PM,Finance,Five no financial bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Debabrata Mohanty,23-Feb-2026 12:15 PM,,BOQ Comparative Chart,Managing Director,Internal,,JAYALAXMI BISWAL,21-Feb-2026 12:18 PM,23-Feb-2026 11:30 AM,techsummary_566292.pdf (4875.78 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3288576,jagadish patra,09-Dec-2025 12:29 PM,Rejected-AOC,Not a lowest bidder,15-Apr-2026 01:18 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3291256,JRCC Infra LLP,09-Dec-2025 01:38 PM,Accepted-AOC,Lowest bidder in Lottery,15-Apr-2026 01:18 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3291959,M/s MASCOT STEELCON,09-Dec-2025 04:32 PM,Rejected-Technical,Technically disqualified,21-Feb-2026 12:18 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3277648,SANGRAM SWAIN,04-Dec-2025 11:52 AM,Rejected-AOC,Not a lowest bidder,15-Apr-2026 01:18 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3288096,sushil kumar,08-Dec-2025 01:23 PM,Rejected-AOC,Not a lowest bidder,15-Apr-2026 01:18 PM,,,,,,,,,,,,,,AOC
