Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
Municipal Bodies||Gunupur Municipal Council,GUN-MUN-78/2025-26,2026_ORULB_125192_20,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"2,000",0.0,Nil,Nil,No,01-Feb-2026 11:00 AM,11-Feb-2026 11:00 AM,01-Feb-2026 11:00 AM,10-Feb-2026 05:00 PM,NA ,NA ,01-Feb-2026 11:00 AM,10-Feb-2026 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT DTCN,"Completion of Incomplete Park at Near Tahsail Office , W.No-19","Completion of Incomplete Park at Near Tahsail Office , W.No-19",Please refer Tender documents. ,NA ,"3,81,004",Civil Works - Others,NA ,Tender,90.0,45.0,Gunupur Municipality area,765022.0,NA ,NA ,NA ,"Municipaity office,Gunupur",No ,No,"Executive officer ,","Executive officer ,Gunupur municipality","3,810",Yes,percentage,1.0%,Nil,Nil,AOC,"Executive Officer,Gunupur Municipality",Internal,"Municipal Engineer Gunupur Municipality, Asst. Colloctor, O/o Sub-Collector, Gunupur , Executive Officer,Gunupur Municipality, Chairperson Gunupur Municipality",Santosha Kumar Naik,16-Mar-2026 09:33 PM,finsummary_578454.pdf (6781.35 KB),Chairperson Gunupur Municipality,Internal,"Municipal Engineer Gunupur Municipality, Asst. Colloctor, O/o Sub-Collector, Gunupur , Executive Officer,Gunupur Municipality, Chairperson Gunupur Municipality",Aditya Kumar Mishra,22-Feb-2026 05:40 PM,techsummary_578454.pdf (5393.20 KB),1.0,3388717.0,SHYAM KUMAR DASH,INR,"449,586",Municipal Bodies||Gunupur Municipal Council,2026_ORULB_125192_20,GUN-MUN-78/2025-26,"Completion of Incomplete Park at Near Tahsail Office , W.No-19",1,3389603,JANI VENKATA RAO BAURI,10-Feb-2026 11:12 AM,Rejected-AOC,un successful bidder (lost in transparent lottery process,27-Apr-2026 08:42 PM,27-Apr-2026,"INR 449,586",45.0,Dandapati Yudhistir,27-Apr-2026 08:42 PM,20.pdf (415.00 KB),The total contract value is including GST,Finance,opened,Aditya Kumar Mishra,18-Feb-2026 10:49 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3389306,PRIYANKA PANDA,10-Feb-2026 04:08 PM,Rejected-AOC,un successful bidder (lost in transparent lottery process,27-Apr-2026 08:42 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3388717,SHYAM KUMAR DASH,09-Feb-2026 07:38 PM,Accepted-AOC,Successful bidder ( L1 in transparent lottery process),27-Apr-2026 08:42 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3385905,SIBA PRASAD GOUDA,08-Feb-2026 12:28 PM,Rejected-AOC,un successful bidder (lost in transparent lottery process,27-Apr-2026 08:42 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3387321,VIJAYA KUMAR PATNAIK,09-Feb-2026 04:42 PM,Rejected-AOC,un successful bidder (lost in transparent lottery process,27-Apr-2026 08:42 PM,,,,,,,,,,,,,,AOC
