Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Municipal Bodies||Nimapara NAC,2025_ORULB_121580_14,NP-NAC-03/2025-26,Construction of RCC Drain with Cover Slab from Birabara Patra House to Rajanikanta Pattnaik House at Matha Sahi In W.No.5 for 2025-26.,1.0,3274602.0,BISWARANJAN SWAIN,INR,"216,126",1,3274602,BISWARANJAN SWAIN,03-Dec-2025 01:19 PM,Accepted-AOC,Awarded as L1 bidder through lucky draw.,13-Apr-2026 10:54 AM,13-Apr-2026,"INR 216,126",30.0,Chinmaya Das,13-Apr-2026 10:53 AM,WOSL14.pdf (149.00 KB),BISWARANJAN SWAIN is awarded as L1 bidder through lucky draw.,Finance,All 6 bidders are applied.,Anatha Sahoo,13-Apr-2026 10:21 AM,finance_565953.pdf,BOQ Comparative Chart,"Sasmita Sahoo, Chairperson",Internal,"E.O, Nimapara NAC, M.E, Nimapara NAC, Asst.Engineer, NimaparaNAC,Asst.Engineer, Nimapara Block, Asst.Engineer, PHD WATCO, Nimapara.",Anatha Sahoo,13-Apr-2026 10:40 AM,finsummary_565953.pdf (375.38 KB),"Sasmita Sahoo, Chairperson",Internal,"E.O, Nimapara NAC, M.E, Nimapara NAC, Asst.Engineer, NimaparaNAC,Asst.Engineer, Nimapara Block, Asst.Engineer, PHD WATCO, Nimapara.",Anatha Sahoo,13-Apr-2026 10:33 AM,techsummary_565953.pdf (375.38 KB),AOC,"2,161",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,Municipal Bodies||Nimapara NAC,NP-NAC-03/2025-26,2025_ORULB_121580_14,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of RCC Drain with Cover Slab from Birabara Patra House to Rajanikanta Pattnaik House at Matha Sahi In W.No.5 for 2025-26.,Construction of RCC Drain with Cover Slab from Birabara Patra House to Rajanikanta Pattnaik House at Matha Sahi In W.No.5 for 2025-26.,Please refer Tender documents. ,NA ,"2,16,126",Civil Works - Others,NA ,Tender,120.0,30.0,NAC NIMAPARA,752106.0,NA ,NA ,NA ,OFFICE OF THE NAC NIMAPARA,No ,No,"EXECUTIVE OFFICER, NAC NIMAPARA","AT/PO-NIMAPARA,DIST-PURI,752106",1.0,Fee/PreQual/Technical/Finance,.pdf,"GST CLEARANCE,PAN,REG.CERT,VALID LABOUR LICENSE,AFFIDAVIT,BID ACKNOWLEDGE,EXP IF ANY,ETC AS PER DTCN",22-Nov-2025 09:00 AM,04-Dec-2025 11:00 AM,22-Nov-2025 10:00 AM,03-Dec-2025 05:00 PM,NA ,NA ,22-Nov-2025 10:00 AM,03-Dec-2025 05:00 PM,"2,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,2,3275333,DEEPAK KUMAR MOHANTY,03-Dec-2025 04:01 PM,Rejected-Technical,Not submitted all documents. disqualified.,13-Apr-2026 10:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,AOC
,,,,,,,,,3,3274052,HRUDANANDA MISHRA,03-Dec-2025 10:53 AM,Rejected-AOC,reject,13-Apr-2026 10:54 AM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,3275442,KASHINATH BEHERA,03-Dec-2025 04:37 PM,Rejected-AOC,Awarded as L2 bidder through lucky draw.,13-Apr-2026 10:54 AM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,3274439,PARAMESTI BEHERA,03-Dec-2025 12:33 PM,Rejected-Technical,Not submitted all documents. disqualified.,13-Apr-2026 10:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,3267474,SIBENDRA KANDI,30-Nov-2025 09:14 AM,Rejected-AOC,reject,13-Apr-2026 10:54 AM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
