Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
Rural piped Water Supply Scheme to Kulabadakhiri under Nischintakoili Block,Rural piped Water Supply Scheme to Kulabadakhiri under Nischintakoili Block,Please refer Tender documents. ,NA ,"1,41,10,000",Civil Works - Water Works,NA ,Tender,120.0,270.0,Cuttack,753004.0,NA ,NA ,NA ,"O/O Superintending Engineer, RWSS Division,Cuttack",No ,No,Rural Water Supply and Sanitation||RWSS Circle Cuttack||RWSS Division Cuttack,rwssctc-02/2025-26,2025_RWSS_116785_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"1,42,000",Yes,fixed,,Nil,Nil,14-Aug-2025 12:00 PM,01-Sep-2025 11:30 AM,14-Aug-2025 12:00 PM,30-Aug-2025 05:00 PM,14-Aug-2025 12:00 PM ,29-Aug-2025 05:00 PM ,14-Aug-2025 12:00 PM,30-Aug-2025 05:00 PM,27-Jan-2026 04:40 PM,1.0,Fee/PreQual/Technical,.pdf,DTCN,"Superintending Engineer, RWSS Division,Cuttack","Superintending Engineer, RWSS Division,Cuttack","10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,AOC,Er.Abhimanyu Das,Internal,,Sunil Kumar Parida,27-Jan-2026 04:15 PM,27-Jan-2026 04:40 PM,techsummary_549080.pdf (40.42 KB),1.0,3055563.0,SUBRAT KUMAR ROUT,INR,"11,994,676.88",Rural Water Supply and Sanitation||RWSS Circle Cuttack||RWSS Division Cuttack,2025_RWSS_116785_1,rwssctc-02/2025-26,Rural piped Water Supply Scheme to Kulabadakhiri under Nischintakoili Block,Technical,15Nos. bid found and taken to Financial Evaluation,Sunil Kumar Parida,27-Jan-2026 04:08 PM,,1,3041097,Anjan Kumar Panda,19-Aug-2025 12:21 PM,Rejected-Finance,Lottery not qualified,04-Apr-2026 12:19 PM,Finance,15 Nos. of Bid found and taken in to Lottery,Sunil Kumar Parida,04-Apr-2026 12:02 PM,,BOQ Comparative Chart,Er.Abhimanyu Das,Internal,,Sunil Kumar Parida,04-Apr-2026 12:19 PM,finsummary_549080.pdf (46.43 KB),04-Apr-2026,"INR 11,994,676.88",270.0,Sunil Kumar Parida,04-Apr-2026 12:24 PM,Scan_20260404_122326.pdf (52.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,2,3056420,ANUP KUMAR BEHERA,30-Aug-2025 03:45 PM,Rejected-Finance,Lottery not qualified,04-Apr-2026 12:19 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3051588,ARPANA KUMAR BEHURA,27-Aug-2025 07:29 PM,Rejected-Finance,Lottery not qualified,04-Apr-2026 12:19 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3055434,Ashish Kumar Behera,29-Aug-2025 07:58 PM,Rejected-Finance,Lottery not qualified,04-Apr-2026 12:19 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3049843,BISWAJIT BISWAL,26-Aug-2025 01:29 PM,Rejected-Finance,Lottery not qualified,04-Apr-2026 12:19 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3056377,DEBAKANTA MALLICK,30-Aug-2025 02:56 PM,Rejected-Finance,Lottery not qualified,04-Apr-2026 12:19 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,3055220,DEBASIS BEHURA,29-Aug-2025 05:26 PM,Rejected-Finance,Lottery not qualified,04-Apr-2026 12:19 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,8,3056369,DIPTIREKHA BEHERA,30-Aug-2025 02:51 PM,Rejected-Finance,Lottery not qualified,04-Apr-2026 12:19 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,9,3052110,GAGANBIHARI KAR,28-Aug-2025 01:50 PM,Rejected-Finance,Lottery not qualified,04-Apr-2026 12:19 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,10,3049506,M/S SUBASH CHANDRA SAMAL,26-Aug-2025 11:44 AM,Rejected-Finance,Lottery not qualified,04-Apr-2026 12:19 PM,,,,,,,,,,,,,,,,,,,AOC
