EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
"4,240",Yes,fixed,,Nil,Nil,"2,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"DD, EMD, R.C, PAN, GSTIN, AFFIDAVIT AND OTHER DOCUMENTS AS PER DTCN","Executive Engineer, R.W.Division,Patnagarh","O/o the Superintending Engineer, R.W.D, Patnagarh",23-Jan-2026 05:00 PM,06-Feb-2026 11:00 AM,23-Jan-2026 05:00 PM,05-Feb-2026 05:00 PM,23-Jan-2026 05:00 PM ,04-Feb-2026 05:00 PM ,23-Jan-2026 05:00 PM,05-Feb-2026 05:00 PM,1.0,ICICI BANK,CE RW I||RWCIRCLE-BALANGIR||RW Division Patnagarh,EEPTNG-online-18/2025-26,2026_CERWI_125023_11,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Special Repair of F type Qr. 1 no At R.W.Sub-Division, Patnagarh for the year 2025-26","Special Repair of F type Qr. 1 no At R.W.Sub-Division, Patnagarh for the year 2025-26",Please refer Tender documents. ,NA ,"4,24,000",Civil Works - Buildings,NA ,Tender,90.0,30.0,Patnagarh,767025.0,NA ,NA ,NA ,"O/o the Superintending Engineer, R.W.D, Patnagarh",No ,No,AOC,Executive Engineer,Internal,"Executive Engineer, DAO, Estimator",Manik Kumbhar,21-Apr-2026 06:24 PM,techsummary_577580.pdf (776.61 KB),Executive Engineer,Internal,"Executive Engineer, DAO, Estimator",Manik Kumbhar,21-Apr-2026 06:36 PM,finsummary_577580.pdf (776.61 KB),Finance,25 Nos bid opened,Manik Kumbhar,10-Feb-2026 12:36 PM,finance_577580.pdf,BOQ Comparative Chart,CE RW I||RWCIRCLE-BALANGIR||RW Division Patnagarh,2026_CERWI_125023_11,EEPTNG-online-18/2025-26,"Special Repair of F type Qr. 1 no At R.W.Sub-Division, Patnagarh for the year 2025-26",1.0,3382140.0,RAJENDRA CHINDA,INR,"423,582.25",1,3380716,AKASH KUMAR JAIN,04-Feb-2026 02:43 PM,Rejected-Finance,Unsuccessful Bidder in Lottery System,21-Apr-2026 06:36 PM,21-Apr-2026,"INR 423,582.25",30.0,Manik Kumbhar,21-Apr-2026 06:41 PM,2084.pdf (553.00 KB),AOC
,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3381492,ANITA AGRAWAL,05-Feb-2026 11:27 AM,Rejected-Finance,Unsuccessful Bidder in Lottery System,21-Apr-2026 06:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3381080,ASHISH KUMAR PATRA,05-Feb-2026 06:51 AM,Rejected-Finance,Unsuccessful Bidder in Lottery System,21-Apr-2026 06:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3376448,ASHOK KUMAR PANDEY,02-Feb-2026 09:19 PM,Rejected-Finance,Unsuccessful Bidder in Lottery System,21-Apr-2026 06:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3380872,BHOLANATH MEHER,04-Feb-2026 04:29 PM,Rejected-Finance,Unsuccessful Bidder in Lottery System,21-Apr-2026 06:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3377854,BIMBADHAR BEHERA,05-Feb-2026 11:49 AM,Rejected-Finance,Unsuccessful Bidder in Lottery System,21-Apr-2026 06:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3380984,BIRENDRA SETH,04-Feb-2026 06:07 PM,Rejected-Finance,Unsuccessful Bidder in Lottery System,21-Apr-2026 06:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3381827,DOSALIN MISHRA,05-Feb-2026 01:19 PM,Rejected-Finance,Unsuccessful Bidder in Lottery System,21-Apr-2026 06:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3381336,Giresh Kumar Meher,05-Feb-2026 10:31 AM,Rejected-Finance,Unsuccessful Bidder in Lottery System,21-Apr-2026 06:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3382185,JAGAMOHAN MEHER,05-Feb-2026 02:13 PM,Rejected-Finance,Unsuccessful Bidder in Lottery System,21-Apr-2026 06:36 PM,,,,,,,AOC
