Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
Additional Chief Engineer,Internal,"Additional Chief Engineer, Divisional Accounts Officer, SE Estimator",Indrajit Sahu,30-Apr-2026 10:25 AM,techsummary_563660.pdf (982.46 KB),PHEO||PH Circle Bhawanipatna||PH Division Balangir,2025_PHEO_121153_5,ACEPHBGR 11/2025-26,Installation of different dia bulk flow meter at distribution system of Titilagarh town.,1.0,3256184.0,Automatech Electric Co,INR,"3,563,155.16",1,3256184,Automatech Electric Co,26-Nov-2025 04:28 PM,Accepted-AOC,Awarded as per OPWD code,30-Apr-2026 10:41 AM,Finance,Opening Summary,Indrajit Sahu,27-Nov-2025 01:13 PM,finance_563660.pdf,BOQ Comparative Chart,Additional Chief Engineer,Internal,"Additional Chief Engineer, Divisional Accounts Officer, SE Estimator",Indrajit Sahu,30-Apr-2026 10:36 AM,finsummary_563660.pdf (911.00 KB),30-Apr-2026,"INR 3,563,155.16",90.0,Indrajit Sahu,30-Apr-2026 10:41 AM,wo.pdf (911.00 KB),L1 bidder has responded,AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender paper cost, EMD, PAN, GSTIN, Contractor Registration Certificate, Experience Certificate etc.","Additional Chief Engineer, P.H. Division, Balangir","Additional Chief Engineer, P.H. Division, Balangir",PHEO||PH Circle Bhawanipatna||PH Division Balangir,ACEPHBGR 11/2025-26,2025_PHEO_121153_5,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,The following changes are made in the BOQ,Technical Bid,,"6,000",0.0,Nil,Nil,No,Installation of different dia bulk flow meter at distribution system of Titilagarh town.,Installation of different dia bulk flow meter at distribution system of Titilagarh town.,Please refer DTCN ,NA ,"41,91,455",Civil Works - Water Works,NA ,Tender,120.0,90.0,Titilagarh Town,767033.0,NA ,NA ,NA ,"Additional Chief Engineer, P.H. Division, Balangir",No ,No,1.0,ICICI BANK,"41,915",Yes,percentage,1.0%,Nil,Nil,12-Nov-2025 01:30 PM,27-Nov-2025 11:00 AM,12-Nov-2025 01:30 PM,26-Nov-2025 05:00 PM,12-Nov-2025 01:30 PM ,21-Nov-2025 05:00 PM ,12-Nov-2025 01:30 PM,26-Nov-2025 05:00 PM,AOC
,,,,,,,,,,,,,,,2,3257335,CHINMAYA BISWAL,26-Nov-2025 03:30 PM,Rejected-Finance,Due to transparent Lottery,30-Apr-2026 10:36 AM,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Other Documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,3254674,Drite Automation and Engineering,26-Nov-2025 12:52 PM,Rejected-Finance,Due to transparent Lottery,30-Apr-2026 10:36 AM,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,3257817,FLOWTECH AUTOMATION PRIVATE LIMITED,26-Nov-2025 04:46 PM,Rejected-Finance,Due to transparent Lottery,30-Apr-2026 10:36 AM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,3255120,JUBARAJ KUMBHAR,26-Nov-2025 11:04 AM,Rejected-Finance,Due to transparent Lottery,30-Apr-2026 10:36 AM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,3256517,MAKUL KUMAR MANDAL,26-Nov-2025 01:16 PM,Rejected-Finance,Due to transparent Lottery,30-Apr-2026 10:36 AM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,7,3252299,SANJAYA KUMAR SAHOO,26-Nov-2025 04:06 PM,Rejected-Finance,Due to transparent Lottery,30-Apr-2026 10:36 AM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,8,3255106,Sharp COntrol Equipments Pvt Ltd.,26-Nov-2025 12:51 PM,Rejected-Finance,Due to transparent Lottery,30-Apr-2026 10:36 AM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,9,3253592,SITUNU KUMAR SAHU,25-Nov-2025 09:26 PM,Rejected-Finance,Due to transparent Lottery,30-Apr-2026 10:36 AM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
