Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
20-Jan-2026 09:00 AM,30-Jan-2026 11:00 AM,20-Jan-2026 09:00 AM,29-Jan-2026 05:00 PM,NA ,NA ,20-Jan-2026 09:00 AM,29-Jan-2026 05:00 PM,17-Feb-2026 02:00 PM,"EE, LI Division, Dhenkanal","EE, LI Division, Dhenkanal","7,080",0.0,Nil,Nil,No,installation and Energisation of Mathakaragola-VI L.I.P under Bhuban Block in Dhenkanal District.,installation and Energisation of Mathakaragola-VI L.I.P under Bhuban Block in Dhenkanal District.,Please refer Tender documents. ,NA ,"25,28,508",Civil Works - Lift Irrigation Schemes,NA ,Tender,90.0,90.0,Dhenkanal,759001.0,NA ,NA ,NA ,"EE, LI Division, Dhenkanal",No ,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper cost, EMD in online, RC, PAN, GSTIN, Affidavit and others as per DTCN",Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Dhenkanal,DKL(OLIC)-04/2025-26,2026_OLIC_124840_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,"25,285",Yes,fixed,,Nil,Nil,AOC,EE,Internal,"AEE, Estimator, DA",BIJAY KUMAR TARAI,20-Apr-2026 10:35 AM,finsummary_576845.pdf (141.92 KB),20-Apr-2026,"INR 2,528,508.02",90.0,BIJAY KUMAR TARAI,20-Apr-2026 10:38 AM,fineva.pdf (142.00 KB),Awarded,Technical,Opened,BIJAY KUMAR TARAI,30-Jan-2026 08:51 PM,technical_576845.pdf,1,3371207,AVIJIT MOHANTY,28-Jan-2026 09:57 PM,Rejected-Technical,Withdrawn,17-Feb-2026 01:36 PM,Finance,Opened,SABIR KUMAR ORAM,17-Feb-2026 07:52 PM,,BOQ Comparative Chart,1.0,3363302.0,Srikanta Kumar Aich,INR,"2,528,508.02",Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Dhenkanal,2026_OLIC_124840_8,DKL(OLIC)-04/2025-26,installation and Energisation of Mathakaragola-VI L.I.P under Bhuban Block in Dhenkanal District.,EE,Internal,DA Estimator,BIJAY KUMAR TARAI,17-Feb-2026 01:36 PM,17-Feb-2026 02:00 PM,techsummary_576845.pdf (190.42 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,3363453,Pinaki Mishra,22-Jan-2026 07:23 PM,Rejected-Finance,Rate Higher,20-Apr-2026 10:35 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,3363302,Srikanta Kumar Aich,21-Jan-2026 07:41 PM,Accepted-AOC,Awarded,20-Apr-2026 10:38 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
