Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Sundargarh II,Online -EERKL-26 of 2025-26,2026_CERWI_124719_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,Affidavit Towards Authenticity of Documents,"Ececutive Engineer, RW Division,Rourkela","Office of the Executive Engineer,RW Division,Rourkels","6,000",0.0,Nil,Nil,No,17-Jan-2026 06:00 PM,22-Jan-2026 06:30 PM,17-Jan-2026 06:00 PM,22-Jan-2026 06:00 PM,17-Jan-2026 06:00 PM ,21-Jan-2026 06:00 PM ,17-Jan-2026 06:00 PM,22-Jan-2026 06:00 PM,"12,400",Yes,fixed,,Nil,Nil,SR to L067-PWD road to Rithatoli road for the year 2025-26,SR to L067-PWD road to Rithatoli road for the year 2025-26,Please refer Tender documents. ,NA ,"12,40,295",Civil Works - Roads,NA ,Tender,90.0,30.0,Rourkela,769004.0,NA ,NA ,NA ,"Office of the Executive Engineer,RW Division,Rourk",No ,No,AOC,15-Apr-2026,"INR 973,632",30.0,Basanti Tudu,15-Apr-2026 11:22 AM,07.pdf (325.00 KB),Awarded Cost,1.0,3363601.0,M/S DEVI CONSTRUCTION,22-Jan-2026 01:26 PM,Rejected-AOC,Rejected,15-Apr-2026 11:22 AM,EE/ DAO/ Estimator,Internal,EE/ DAO/ Estimator,Basanti Tudu,15-Apr-2026 11:00 AM,techsummary_576305.pdf (324.99 KB),CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Sundargarh II,2026_CERWI_124719_4,Online -EERKL-26 of 2025-26,SR to L067-PWD road to Rithatoli road for the year 2025-26,EE/ DAO/ Estimator,Internal,EE/ DAO/ Estimator,Basanti Tudu,15-Apr-2026 11:05 AM,finsummary_576305.pdf (324.99 KB),Finance,2 bidders applied,Basanti Tudu,15-Apr-2026 10:54 AM,,BOQ Comparative Chart,1.0,3362942.0,SACHIN LUGUN,INR,"973,632",AOC
,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,"PAN Card, GSTN, Regestration Certificate another as per DTCN, Contact No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2.0,3362942.0,SACHIN LUGUN,21-Jan-2026 02:46 PM,Accepted-AOC,Awarded,15-Apr-2026 11:22 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,.pdf,Affidavit Regarding norelation certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,.pdf,Affidavit Regarding correctness of information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,.pdf,"Year wise Financial Turnover, certified by a Charted Accountant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
