Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"10,000",0.0,Nil,Nil,Yes,1.0,ICICI BANK,Superintending Engineer PH,"Superintending Engineer, P.H.Division, Bhanjanagar at Chatrapur, Near L.I.C.Colony, Chatrapur, Orissa -761020",14-Jan-2026 11:00 AM,31-Jan-2026 01:00 PM,14-Jan-2026 11:00 AM,30-Jan-2026 05:30 PM,14-Jan-2026 11:00 AM ,22-Jan-2026 05:30 PM ,14-Jan-2026 11:00 AM,30-Jan-2026 05:30 PM,10-Feb-2026 04:00 PM,1.0,1st Corrigendum,Date,,PHEO||SEPH-CIRCLE-BERHAMPUR||EEPH-DIVN-CHHATRAPUR,67/03/SPH(C)/ 2025 -26 dt. 07.01.2026,2026_PHEO_124544_1,Yes,National Competitive Bid,Item Rate,Works,2.0,No,No,Online,No,No,No,"Supply of ISI marked Centrifugally Cast (Spun) Ductile Iron socket and spigot (DI K-7 and K-9) pipes of 100mm to 450mm dia for Laying of balance RWRM from new intake well site at Hiradharabati, Kodala W/S scheme under State Plan 2025-26 SUJAL","Supply of ISI marked Centrifugally Cast (Spun) Ductile Iron socket and spigot (DI K-7 and K-9) pipes of 100mm to 450mm dia for Laying of balance RWRM from new intake well site at Hiradharabati, Kodala W/S scheme under State Plan 2025-26 SUJAL",Please refer Tender documents. ,NA ,"8,13,09,000",Civil Works - Water Works,NA ,Tender,120.0,60.0,Kodola,761032.0,NA ,NA ,NA ,Chatrapur,No ,No,"16,26,180",Yes,percentage,2.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Cost of Tender Paper, EMD, PAN, GSTIN, Affidavits as per DTCN",AOC,Technical,5 (Five) No Bidder found online,Prasanta Kumar Das,31-Jan-2026 02:37 PM,technical_575667.pdf,1,3354035,Electrosteel Castings Limited,29-Jan-2026 04:17 PM,Rejected-AOC,Accepted,02-Apr-2026 11:43 AM,Finance,5 (Five) Bidders participated online,Prasanta Kumar Das,12-Feb-2026 01:35 PM,finance_575667.pdf,BOQ Comparative Chart,02-Apr-2026,"INR 56,096,826",60.0,Prasanta Kumar Das,02-Apr-2026 11:43 AM,Order.pdf (626.00 KB),The L1 Bidder is Rungta Mines Limited,Additional Chief Enginer P.H,Internal,"Additional Chief Enginer P.H , DAO , Estimator, AEE P.H Sub-Div Chatrapur",Prasanta Kumar Das,12-Feb-2026 01:43 PM,finsummary_575667.pdf (121.17 KB),Additional Chief Engineer P.H,Internal,"Additional Chief Engineer P.H , DAO , Estimator , AEE P.H Sub-Div chatrapur",Prasanta Kumar Das,10-Feb-2026 01:45 PM,10-Feb-2026 04:00 PM,techsummary_575667.pdf (181.46 KB),PHEO||SEPH-CIRCLE-BERHAMPUR||EEPH-DIVN-CHHATRAPUR,2026_PHEO_124544_1,67/03/SPH(C)/ 2025 -26 dt. 07.01.2026,"Supply of ISI marked Centrifugally Cast (Spun) Ductile Iron socket and spigot (DI K-7 and K-9) pipes of 100mm to 450mm dia for Laying of balance RWRM from new intake well site at Hiradharabati, Kodala W/S scheme under State Plan 2025-26 SUJAL",1.0,3356170.0,Rungta Mines Limited,INR,"56,096,826",AOC
,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",AOC,,,,,,2,3358000,JINDAL SAW LIMITED,27-Jan-2026 10:57 AM,Rejected-AOC,Accepted,02-Apr-2026 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of quantity,AOC,,,,,,3,3360717,Rashmi Metaliks Limited,27-Jan-2026 01:39 PM,Rejected-AOC,Accepted,02-Apr-2026 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,4,3356170,Rungta Mines Limited,26-Jan-2026 08:02 PM,Accepted-AOC,Accepted,02-Apr-2026 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,5,3354200,Tata Steel Limited,30-Jan-2026 05:29 PM,Rejected-AOC,Accepted,02-Apr-2026 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
