Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
Finance,Tender will be published after scrutiny,Anhuman Mahapatra,22-Apr-2026 01:39 PM,finance_573938.pdf,BOQ Comparative Chart,22-Apr-2026,"INR 2,216,916",180.0,Anhuman Mahapatra,22-Apr-2026 02:01 PM,16bhaliapanka.pdf (520.00 KB),AWARDED TO SANJAYA KUMAR GOUDA,1.0,3352605.0,SANJAYA KUMAR GOUDA,13-Jan-2026 07:20 PM,Accepted-AOC,WORK AWARDED TO SANJAYA KUMAR GOUDA,22-Apr-2026 02:01 PM,ST and SC Development Deptt||ITDA Paralakhemundi,2025_STSCD_123995_16,ITDAPKD/05/2025-26,Construction of Multipurpose Community Centre of Bhaliapanka GP at Village Dengaskhal under Mohana Block (Re-Tender),1.0,3352605.0,SANJAYA KUMAR GOUDA,INR,"2,216,916",AnshumanMahapatra,Internal,"AEE,ITDA ,SE,IRRIGATION, SECTION OFFICER, ITDA, APD(TECH) ZILLA PARISAD",Anhuman Mahapatra,22-Apr-2026 01:44 PM,techsummary_573938.pdf (6271.99 KB),AnshumanMahapatra,Internal,PAITDA,Anhuman Mahapatra,22-Apr-2026 01:56 PM,finsummary_573938.pdf (520.45 KB),AOC,Construction of Multipurpose Community Centre of Bhaliapanka GP at Village Dengaskhal under Mohana Block (Re-Tender),Construction of Multipurpose Community Centre of Bhaliapanka GP at Village Dengaskhal under Mohana Block (Re-Tender),Please refer Tender documents. ,NA ,"24,62,966",Civil Works - Buildings,Building ,Tender,60.0,180.0,MOHANA,761207.0,NA ,NA ,NA ,"O/0 Project Administrator, ITDA, Paralakhemundi",No ,No,06-Jan-2026 10:00 AM,17-Jan-2026 11:00 AM,06-Jan-2026 10:00 AM,15-Jan-2026 05:30 PM,NA ,NA ,06-Jan-2026 10:00 AM,15-Jan-2026 05:30 PM,ST and SC Development Deptt||ITDA Paralakhemundi,ITDAPKD/05/2025-26,2025_STSCD_123995_16,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"24,629",Yes,fixed,,Nil,Nil,1.0,Corrigendum,Other,,1,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"6,000",0.0,Nil,Nil,No,"Project Administrator, ITDA, Paralakhemundi","Project Administrator, ITDA, Paralakhemundi, GAJAPATI",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,AOC
