Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"PA, ITDA, TH.RAMPUR AT BHAWANIPATNA","ITDA, Th.Rampur at Bhawanipatna, Kalahandi, Odisha",Construction of two nos of Staff Quarter at Gopinathpur High School,Construction of two nos of Staff Quarter at Gopinathpur High School,D and C ,NA ,"19,34,173",Civil Works - Buildings,NA ,Tender,120.0,180.0,KALAHANDI/BHAWANIPATNA,766001.0,NA ,NA ,NA ,"ITDA, TH.RAMPUR AT BHAWANIPATNA",No ,No,29-Jan-2026 11:00 AM,12-Feb-2026 11:00 AM,29-Jan-2026 11:00 AM,10-Feb-2026 05:00 PM,NA ,NA ,29-Jan-2026 11:00 AM,10-Feb-2026 05:00 PM,26-Feb-2026 04:00 PM,ST and SC Development Deptt||ITDA Th. Rampur,ITDATHR-04/2025-26,2026_STSCD_125094_23,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,"19,400",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Paper Cost, EMD, License, PAN, GST, Affidavits, undertaking and any other documents as per DTCN","6,000",0.0,Nil,Nil,No,AOC,Technical,Technical Evaluation,Pradyumna Dash,26-Feb-2026 12:52 PM,technical_578055.pdf,"Collector, Kalahandi",Internal,"PA, ITDA",Pradyumna Dash,28-Apr-2026 10:04 AM,finsummary_578055.pdf (3176.13 KB),Finance,Proceeding,Pradyumna Dash,28-Apr-2026 10:01 AM,finance_578055.pdf,BOQ Comparative Chart,"PA, ITDA",Internal,Uploaded,Pradyumna Dash,26-Feb-2026 01:31 PM,26-Feb-2026 04:00 PM,techsummary_578055.pdf (1309.00 KB),28-Apr-2026,"INR 1,932,238.4",180.0,Pradyumna Dash,28-Apr-2026 10:13 AM,975Surendra.pdf (460.00 KB),Awarded,1.0,3387721.0,SURENDRA KUMAR NAYAK,INR,"1,932,238.4",ST and SC Development Deptt||ITDA Th. Rampur,2026_STSCD_125094_23,ITDATHR-04/2025-26,Construction of two nos of Staff Quarter at Gopinathpur High School,1,3391245,BALABHADRA NAYAK,10-Feb-2026 04:39 PM,Rejected-Finance,Rejected by Tender Committee,28-Apr-2026 10:04 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3386126,Lalita Naik,10-Feb-2026 01:59 AM,Rejected-Finance,Rejected by Tender Committee,28-Apr-2026 10:04 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3386078,PARESWAR PRADHANI,09-Feb-2026 09:18 PM,Rejected-Finance,Rejected by Tender Committee,28-Apr-2026 10:04 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3390438,PRATAP KISHOR NAIK,10-Feb-2026 01:48 PM,Rejected-Finance,Rejected by Tender Committee,28-Apr-2026 10:04 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3387721,SURENDRA KUMAR NAYAK,10-Feb-2026 08:47 AM,Accepted-AOC,Awarded,28-Apr-2026 10:13 AM,AOC
