Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,The tender has been successfully opened,HEMASAGAR BHOI,22-Jan-2026 06:53 PM,finance_560261.pdf,BOQ Comparative Chart,21-Feb-2026,"INR 2,753,327",120.0,HEMASAGAR BHOI,08-Apr-2026 06:58 PM,BadramaAS.pdf (323.00 KB),1,3191844,BHESAJA KUMAR PATTA,07-Nov-2025 11:04 PM,Rejected-Technical,Non submission of required document,22-Jan-2026 08:32 PM,1.0,3192220.0,NIRUPAMA DASH,INR,"2,753,327",ST and SC Development Deptt||ITDA Kuchinda,2025_STSCD_120385_22,ITDAKCD-01/2025-26,Construction of Additional Classroom at Badrama Ashram School,"Collector, Sambalpur",Internal,"PA ITDA Kuchinda Superintending Engineer, RWD, Kuchinda AEE, ITDA, Kuchinda",HEMASAGAR BHOI,22-Jan-2026 08:32 PM,techsummary_560261.pdf (9184.22 KB),"Collector, Sambalpur",Internal,"PA ITDA Kuchinda Superintending Engineer, RWD, Kuchinda AEE, ITDA, Kuchinda",HEMASAGAR BHOI,31-Jan-2026 01:26 PM,finsummary_560261.pdf (9184.22 KB),AOC,ST and SC Development Deptt||ITDA Kuchinda,ITDAKCD-01/2025-26,2025_STSCD_120385_22,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,31-Oct-2025 09:00 AM,10-Nov-2025 10:00 AM,31-Oct-2025 09:00 AM,08-Nov-2025 10:00 AM,31-Oct-2025 09:00 AM ,08-Nov-2025 10:00 AM ,31-Oct-2025 09:00 AM,08-Nov-2025 10:00 AM,"29,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"7,080",0.0,Nil,Nil,No,"Project Administrator, ITDA Kuchinda","AT/PO-Kuchinda, Ps-Kuchinda, Dist.Sambalpur, Pin-768222",1.0,Fee/PreQual/Technical/Finance,.pdf,As per DTCN,Construction of Additional Classroom at Badrama Ashram School,Construction of Additional Classroom at Badrama Ashram School,Please refer Tender documents. ,NA ,"28,97,934",Civil Works - Buildings,NA ,Tender,90.0,120.0,JAMANKIRA,768107.0,NA ,NA ,NA ,"O/o the Project Administrator, ITDA Kuchinda",No ,No,AOC
,,,,,,,,,,,,2,3194472,BIKASH CHANDRA RAO,07-Nov-2025 05:26 PM,Rejected-Finance,L2,31-Jan-2026 01:26 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,.xls,As per BOQ,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,3,3192220,NIRUPAMA DASH,07-Nov-2025 11:37 AM,Accepted-AOC,L1,08-Apr-2026 06:58 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,4,3191901,RAJIB KUMAR SAHOO,07-Nov-2025 08:51 PM,Rejected-Technical,Non submission of required document,22-Jan-2026 08:32 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
