EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"8,25,100",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","11,800",0.0,Nil,Nil,No,31-Jan-2026 06:55 PM,17-Feb-2026 10:30 AM,31-Jan-2026 06:55 PM,16-Feb-2026 05:00 PM,NA ,NA ,31-Jan-2026 06:55 PM,16-Feb-2026 05:00 PM,13-Mar-2026 10:30 AM,1.0,ICICI BANK,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,1.0,SITE PHOTOGRAPH WITH GPS CO-ORDINATES,Technical Bid,,Orissa State Police Housing and Welfare Corporation Ltd,26/OPHWC/2025-26,2026_OSPHW_125315_8,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"Construction of Atal Bus Stand (C-Type) at Podapada under Odapada Block, Dhenkanal",Building Work,Please refer Tender documents. ,NA ,"8,25,08,540",Civil Works - Buildings,NA ,Tender,90.0,450.0,Dhenkanal,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,AOC,AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,Bikram Keshari Malla,07-Apr-2026 03:56 PM,finsummary_578630.pdf (360.81 KB),Orissa State Police Housing and Welfare Corporation Ltd,2026_OSPHW_125315_8,26/OPHWC/2025-26,"Construction of Atal Bus Stand (C-Type) at Podapada under Odapada Block, Dhenkanal",Technical,5 Nos. of bidders have been participated,MONALISHA PADHY,17-Feb-2026 11:50 AM,,1.0,3396683.0,NIRAKAR SAMAL,INR,"67,079,443",1,3384550,ANAND ENGINEERING,16-Feb-2026 10:37 AM,Rejected-Technical,Non submission of Sch G as per DTCN Cl. 12 and 110(j).,12-Mar-2026 07:19 PM,07-Apr-2026,"INR 67,079,443",450.0,Bikram Keshari Malla,07-Apr-2026 03:58 PM,PODAPADA.pdf (510.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 31.03.2026,Finance,Financial bid opened,LAXMIPRIYA NAYAK,13-Mar-2026 10:58 AM,,BOQ Comparative Chart,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,Srikanta Samal,12-Mar-2026 07:19 PM,13-Mar-2026 10:30 AM,techsummary_578630.pdf (365.83 KB),AOC
,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,3396683,NIRAKAR SAMAL,15-Feb-2026 02:04 PM,Accepted-AOC,QUALIFIED BIDDER,07-Apr-2026 03:59 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,3395546,PRIYA RANJAN BISWAL,13-Feb-2026 10:57 PM,Rejected-Technical,Non submission of Sch G as per DTCN Cl. 12 and 110(j).,12-Mar-2026 07:19 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,3396911,SUBHENDU KUMAR MOHANTY,15-Feb-2026 04:59 PM,Rejected-Technical,Non submission of adequate valid documents to secure qualifying marks in Sch C as per DTCN Cl. 13 and 110(f).,12-Mar-2026 07:19 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,3399363,SUSANTA KUMAR SAHOO,16-Feb-2026 04:49 PM,Rejected-Finance,DUE TO L2 BIDDER,07-Apr-2026 03:56 PM,,,,,,,,,,,,,,,,,,,,,AOC
