Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"Online Tender Cost, EMD, RC, PAN, GSTIN, Affidavit and other Documents as Per DTCN","RD road (via Balisahi Chhak) to Bangurusuni_Road_Pot hole repair with PMC,SC_0_500 to 3_000","RD road (via Balisahi Chhak) to Bangurusuni_Road_Pot hole repair with PMC,SC_0_500 to 3_000",Pleaser refer tender documents as per DTCN ,NA ,"19,91,526",Civil Works - Roads,NA ,Tender,90.0,30.0,Salapada,758020.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, ANANDPUR",No ,No,17-Jan-2026 03:35 PM,31-Jan-2026 11:00 AM,17-Jan-2026 03:35 PM,30-Jan-2026 05:00 PM,17-Jan-2026 03:35 PM ,29-Jan-2026 05:00 PM ,17-Jan-2026 03:35 PM,30-Jan-2026 05:00 PM,"19,915",Yes,fixed,,Nil,Nil,1,ICICI BANK,CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-ANANDAPUR,13/EE/RWD/AND/2025-26,2026_CERWI_124734_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,Divisional Officer,"RURAL WORKS DIVISION, ANANDPUR",AOC,Er. Tusar Kanti Behera,Internal,,Tusar Kanti Behera,06-Apr-2026 12:22 PM,finsummary_576332.pdf (236.27 KB),CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-ANANDAPUR,2026_CERWI_124734_1,13/EE/RWD/AND/2025-26,"RD road (via Balisahi Chhak) to Bangurusuni_Road_Pot hole repair with PMC,SC_0_500 to 3_000",1.0,3374022.0,ANIL KUMAR NAYAK,INR,"1,491,653",Finance,2 bidders bid the tender,Tusar Kanti Behera,02-Feb-2026 12:40 PM,finance_576332.pdf,BOQ Comparative Chart,06-Apr-2026,"INR 1,491,653",30.0,Tusar Kanti Behera,06-Apr-2026 07:11 PM,AOCBangurusuni.pdf (126.00 KB),1,3374022,ANIL KUMAR NAYAK,30-Jan-2026 01:38 PM,Accepted-AOC,1st lowest bidder,06-Apr-2026 07:11 PM,Er. Tusar Kanti Behera,Internal,,Tusar Kanti Behera,22-Mar-2026 10:15 PM,techsummary_576332.pdf (236.27 KB),AOC
,,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3374624,NARAYAN SAHOO,30-Jan-2026 04:58 PM,Rejected-AOC,2nd lowest,06-Apr-2026 07:11 PM,,,,,,,AOC
