Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"2,000",0.0,Nil,Nil,No,1.0,ICICI BANK,"EXECUTIVE OFFICER, BIRMITRAPUR MUNICIPALITY","EXECUTIVE OFFICER, BIRMITRAPUR MUNICIPALITY",1.0,Fee/PreQual/Technical/Finance,.pdf,As per DTCN,"3,720",Yes,fixed,,Nil,Nil,Improvement of Community Center at Mundatola w.no-09 of Biramitrapur Municipality,Improvement of Community Center at Mundatola w.no-09 of Biramitrapur Municipality,Please refer Tender documents. ,NA ,"3,71,250",Civil Works - Others,NA ,Rate Contract,180.0,60.0,BIRMITRAPUR MUNICIPALITY,770033.0,NA ,NA ,NA ,"O/O EXECUTIVE OFFICER,BIRMITRAPUR MUNICIPALITY",No ,No,Municipal Bodies||Birmitrapur Municipality,EO/BRMP/04/2025-26,2026_ORULB_126260_14,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,20-Feb-2026 10:00 AM,05-Mar-2026 11:30 AM,20-Feb-2026 10:00 AM,02-Mar-2026 05:00 PM,NA ,NA ,20-Feb-2026 10:00 AM,02-Mar-2026 05:00 PM,AOC,Chairman,Internal,,RAKSHEE HARIJAN,24-Apr-2026 11:17 AM,finsummary_581952.pdf (42.08 KB),chairman,Internal,,RAKSHEE HARIJAN,22-Apr-2026 09:38 AM,techsummary_581952.pdf (42.08 KB),24-Apr-2026,"INR 371,249.49",60.0,RAKSHEE HARIJAN,24-Apr-2026 11:22 AM,963.pdf (1412.00 KB),1,3415091,ARUN BEHERA,01-Mar-2026 11:01 AM,Rejected-AOC,Lottery,24-Apr-2026 11:22 AM,Municipal Bodies||Birmitrapur Municipality,2026_ORULB_126260_14,EO/BRMP/04/2025-26,Improvement of Community Center at Mundatola w.no-09 of Biramitrapur Municipality,1.0,3416017.0,DEEPAK KUMAR THAKUR,INR,"371,249.49",Finance,open,RAKSHEE HARIJAN,11-Mar-2026 05:44 PM,finance_581952.pdf,BOQ Comparative Chart,AOC
,,,,,2.0,ICICI NEFT/RTGS,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,3416017,DEEPAK KUMAR THAKUR,02-Mar-2026 11:30 AM,Accepted-AOC,Lottery,24-Apr-2026 11:22 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,3415139,DEVMUNGA SURYA CONSTRUCTION,01-Mar-2026 10:25 AM,Rejected-AOC,Lottery,24-Apr-2026 11:22 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,3416455,MOHAMMAD FAHIM AKHTAR,02-Mar-2026 01:56 PM,Rejected-AOC,Lottery,24-Apr-2026 11:22 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,3415585,NIKHIL KUMAR AGARWAL,01-Mar-2026 09:20 PM,Rejected-AOC,Lottery,24-Apr-2026 11:22 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,3416694,PUSPALATA BARIK,02-Mar-2026 02:56 PM,Rejected-AOC,Lottery,24-Apr-2026 11:22 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,7,3415044,RABI THAKUR,28-Feb-2026 10:16 PM,Rejected-AOC,Lottery,24-Apr-2026 11:22 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,8,3416778,RAJIV KUMAR JHA,02-Mar-2026 03:26 PM,Rejected-AOC,Lottery,24-Apr-2026 11:22 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,9,3415913,SANJAY JHA,02-Mar-2026 11:56 AM,Rejected-AOC,Lottery,24-Apr-2026 11:22 AM,,,,,,,,,,,,,,,,AOC
