Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Registration Certificate- EMD- Paper cost- GSTIN- PAN- Affidavit, Experience cert. etc. as per DTCN","10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,PHEO||PH Circle Bhawanipatna||PH Division Koraput,NIT No.9 of 2025-26 pipe,2025_PHEO_122149_1,Yes,National Competitive Bid,Item Rate,Works,2.0,No,No,Online,No,No,No,28-Nov-2025 06:00 PM,12-Dec-2025 11:00 AM,28-Nov-2025 06:00 PM,11-Dec-2025 05:00 PM,28-Nov-2025 06:00 PM ,09-Dec-2025 05:00 PM ,28-Nov-2025 06:00 PM,11-Dec-2025 05:00 PM,30-Dec-2025 05:30 PM,"Supply of ISI marked centrifugally cast spun ductile iron D.I. K-7 and K-9 socket and spigot pressure pipes DI pipes of different diameters in Koraput, Sunabeda, Jeypore, Kotpad, Umerkote and Malkangiri","Supply of ISI marked centrifugally cast spun ductile iron D.I. K-7 and K-9 socket and spigot pressure pipes DI pipes of different diameters in Koraput, Sunabeda, Jeypore, Kotpad, Umerkote and Malkangiri",Please refer Tender documents. ,NA ,"3,51,99,327",Civil Works - Water Works,NA ,Rate Contract,120.0,60.0,Koraput,764020.0,NA ,NA ,NA ,"Superintending Engineer, PHD Koraput",No ,No,"7,03,987",Yes,percentage,2.0%,Nil,Nil,"Superintending Engineer, PHD Koraput","Superintending Engineer, PHD Koraput",AOC,SE PHD Koraput,Internal,"SE, AEE, DAO and AEE estimator under this division",Chiranjibi Mahali,17-Apr-2026 11:08 AM,finsummary_567693.pdf (1343.39 KB),17-Apr-2026,"INR 22,975,418",60.0,Chiranjibi Mahali,17-Apr-2026 11:10 AM,aoc.pdf (6803.00 KB),AOC,Technical,5nos bidders are participarting,Chiranjibi Mahali,12-Dec-2025 12:02 PM,technical_567693.pdf,1,3265822,Jai Balaji Industries Limited,08-Dec-2025 12:00 PM,Rejected-Finance,Highest quoted rate,17-Apr-2026 11:08 AM,Finance,Financial bid opened,Chiranjibi Mahali,30-Dec-2025 05:43 PM,finance_567693.pdf,BOQ Comparative Chart,1.0,3293090.0,KEJRIWAL CASTINGS LTD,INR,"22,975,418",PHEO||PH Circle Bhawanipatna||PH Division Koraput,2025_PHEO_122149_1,NIT No.9 of 2025-26 pipe,"Supply of ISI marked centrifugally cast spun ductile iron D.I. K-7 and K-9 socket and spigot pressure pipes DI pipes of different diameters in Koraput, Sunabeda, Jeypore, Kotpad, Umerkote and Malkangiri","Superintending Engineer, PHD Koraput",Internal,"SE, AEE, DAO and AEE Estimator under this division",Chiranjibi Mahali,30-Dec-2025 05:21 PM,30-Dec-2025 05:30 PM,techsummary_567693.pdf (1343.39 KB),AOC
2.0,Finance,.xls,BOQ,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,3293090,KEJRIWAL CASTINGS LTD,10-Dec-2025 06:41 PM,Accepted-AOC,AOC,17-Apr-2026 11:10 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,3275680,Rashmi Metaliks Limited,11-Dec-2025 03:33 PM,Rejected-Finance,Highest quoted rate,17-Apr-2026 11:08 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,3285575,Tata Steel Limited,11-Dec-2025 04:39 PM,Rejected-Finance,Highest quoted rate,17-Apr-2026 11:08 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,3288140,Welspun DI Pipes Limited,11-Dec-2025 11:17 AM,Rejected-Finance,Highest quoted rate,17-Apr-2026 11:08 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
