Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"S/R to EI to 4R Residence qtrs building such as fitting of fan, light and wiring occupied by Additional Sub-collector at Forest colony BAM","S/R to EI to 4R Residence qtrs building such as fitting of fan, light and wiring occupied by Additional Sub-collector at Forest colony BAM",NA ,NA ,"4,02,891",Electrical Works,NA ,Tender,90.0,90.0,Ganjam,760005.0,NA ,NA ,NA ,SE R and B Division No I Berhampur,No ,No,17-Feb-2026 01:00 PM,25-Feb-2026 11:30 AM,17-Feb-2026 01:00 PM,24-Feb-2026 04:00 PM,17-Feb-2026 01:00 PM ,24-Feb-2026 04:00 PM ,17-Feb-2026 01:00 PM,24-Feb-2026 04:00 PM,"2,000",0.0,Nil,Nil,No,SE R and B Division No I Berhampur,SE R and B Division No I Berhampur,1.0,ICICI BANK,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM I,SE R and B Divn NoI Bam 61/2025-26,2026_EICCL_126191_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Cost EMD(Online) RC,PAN, GSTIN, Affidavit Other Documents and Forms as per DTCN","4,100",Yes,fixed,,Nil,Nil,AOC,1,3409786,KANHU CHARAN MAHAPATRA,24-Feb-2026 02:20 PM,Accepted-AOC,Win due to 1st lowest,28-Apr-2026 03:48 PM,28-Apr-2026,"INR 286,053",90.0,Somanath Tripathy,28-Apr-2026 03:47 PM,6.pdf (804.00 KB),Contract Awarded to Smt / Sri Kanhu Charan Mahapatra,"Superintending Engineer Ganjam (R and B) Division No.I, Berhampur",Internal,Sr. DAO and A.E.E Estimator,Somanath Tripathy,28-Apr-2026 03:40 PM,techsummary_581606.pdf (803.68 KB),EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM I,2026_EICCL_126191_1,SE R and B Divn NoI Bam 61/2025-26,"S/R to EI to 4R Residence qtrs building such as fitting of fan, light and wiring occupied by Additional Sub-collector at Forest colony BAM","Superintending Engineer Ganjam (R and B) Division No.I, Berhampur",Internal,Sr. DAO and A.E.E Estimator,Somanath Tripathy,28-Apr-2026 03:43 PM,finsummary_581606.pdf (803.68 KB),Finance,"5Nos Bidder are participate, Tender Under Scrutiny.",Somanath Tripathy,25-Feb-2026 01:30 PM,finance_581606.pdf,BOQ Comparative Chart,1.0,3409786.0,KANHU CHARAN MAHAPATRA,INR,"286,053",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.xls,Boq,,,,,,,AOC,2,3406615,MANOJ KUMAR PATRA,21-Feb-2026 01:19 PM,Rejected-AOC,Reject due to 2nd lowest,28-Apr-2026 03:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3409649,M/s. Maa Trishakti Traders,24-Feb-2026 01:51 PM,Rejected-AOC,Reject due to 3rd lowest,28-Apr-2026 03:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3408916,SHIBASHIS PANIGRAHI,23-Feb-2026 07:33 PM,Rejected-AOC,Reject due to 5th lowest,28-Apr-2026 03:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3407205,SUJIT KUMAR NAHAK,21-Feb-2026 07:23 PM,Rejected-AOC,Reject due to 4th lowest,28-Apr-2026 03:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
