Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Municipal Bodies||Barpali NAC,EOBRP/05/2025-26,2025_ORULB_122658_14,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"EXECUTIVE OFFICER, NAC BARPALI","OFFICE OF THE E.O, NAC BARPALI, DIST.-BARGARH","4,173",Yes,fixed,,Nil,Nil,Construction of CC road from Keshaba Seth house to Karan house and development of adjoining road in W.No.05 under NAC Barpali,Construction of CC road from Keshaba Seth house to Karan house and development of adjoining road in W.No.05 under NAC Barpali,Please refer Tender documents. ,NA ,"4,17,298",Civil Works - Others,NA ,Tender,90.0,60.0,Barpali,768029.0,NA ,NA ,NA ,"OFFICE OF THE E.O, NAC BARPALI",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Cost, EMD, Pan, GSTN, Valid Contractor License, Affidavit and Other Documents as per DTCN",09-Dec-2025 11:00 AM,23-Dec-2025 11:00 AM,09-Dec-2025 11:00 AM,22-Dec-2025 05:00 PM,09-Dec-2025 11:00 AM ,22-Dec-2025 01:00 PM ,09-Dec-2025 11:00 AM,22-Dec-2025 05:00 PM,"2,000",0.0,Nil,Nil,No,AOC,Chairperson,Internal,"E.O, M.E, ADDL. TAHASILDAR, SUB-TREASURY OFFICER",Bhuban Kumar Satpathy,27-Feb-2026 02:36 PM,techsummary_570064.pdf (358.96 KB),Chairperson,Internal,"E.O, M.E, Addl. Tahasildar, Sub-Treasury Officer",Bhuban Kumar Satpathy,08-Mar-2026 10:46 AM,finsummary_570064.pdf (491.54 KB),Finance,6 nos of bidder have participate,Bhuban Kumar Satpathy,28-Dec-2025 10:08 PM,,BOQ Comparative Chart,1,3320069,Abhilash Padhan,21-Dec-2025 11:16 AM,Rejected-Finance,Other than L1 and L2 in fair lottery,08-Mar-2026 10:46 AM,Municipal Bodies||Barpali NAC,2025_ORULB_122658_14,EOBRP/05/2025-26,Construction of CC road from Keshaba Seth house to Karan house and development of adjoining road in W.No.05 under NAC Barpali,1.0,3319283.0,PRATIMA PANDA,INR,"354,735.95",07-Apr-2026,"INR 354,735.95",60.0,Bhuban Kumar Satpathy,16-Apr-2026 05:45 PM,AOCPratima.pdf (418.00 KB),Work has issued,AOC
,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,3315708,BANDITA TRIPATHY,18-Dec-2025 10:15 PM,Rejected-Finance,Other than L1 and L2 in fair lottery,08-Mar-2026 10:46 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,3299484,JITEN SUNA,17-Dec-2025 02:08 PM,Rejected-AOC,2nd lowest,16-Apr-2026 05:45 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,3319828,LALIT MEHER (SC),20-Dec-2025 09:55 PM,Rejected-Finance,Other than L1 and L2 in fair lottery,08-Mar-2026 10:46 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,3317703,MANOJ KUMAR MEHER ST,19-Dec-2025 04:46 PM,Rejected-Finance,Other than L1 and L2 in fair lottery,08-Mar-2026 10:46 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,3319283,PRATIMA PANDA,20-Dec-2025 02:07 PM,Accepted-AOC,1st lowest,16-Apr-2026 05:45 PM,,,,,,,,,,,,,,,,,AOC
