Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Finance,3 bidders have participated and all have quoted the same price.,Sanjaya Kumar Sena,22-Dec-2025 02:07 PM,,BOQ Comparative Chart,1,3302436,ANANTA BEHERA,15-Dec-2025 09:13 AM,Accepted-AOC,Work order,07-Apr-2026 04:54 PM,1.0,3302436.0,ANANTA BEHERA,INR,"540,317.48",Municipal Bodies||Soro Municipality,2025_ORULB_122362_67,SOROM_06_2025-26,Construction of C.C. Road from P.W.D road To Eksaya C.R.C building at Hariharpada in Ward No.- 17,07-Apr-2026,"INR 540,317.48",90.0,Biswo Ranjan Pradhan,07-Apr-2026 04:53 PM,W67.pdf (683.00 KB),"EO, ME, JE, BFO, STO, Chairperson",Internal,"EO, ME, JE, BFO, STO, Chairperson",Biswo Ranjan Pradhan,06-Apr-2026 02:05 PM,techsummary_569095.pdf (889.41 KB),"EO, ME, JE, BFO, STO, Chairperson",Internal,"EO, ME, JE, BFO, STO, Chairperson",Biswo Ranjan Pradhan,07-Apr-2026 04:50 PM,finsummary_569095.pdf (889.41 KB),AOC,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid Registration Certificate, PAN Card, PAN Card, Affidavits and as per DTCN","6,356",Yes,fixed,,Nil,Nil,"Executive Officer, soro Municipality","Executive Officer, soro Municipality",05-Dec-2025 10:00 AM,16-Dec-2025 10:00 AM,05-Dec-2025 10:00 AM,15-Dec-2025 05:00 PM,NA ,NA ,05-Dec-2025 10:00 AM,15-Dec-2025 05:00 PM,Municipal Bodies||Soro Municipality,SOROM_06_2025-26,2025_ORULB_122362_67,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of C.C. Road from P.W.D road To Eksaya C.R.C building at Hariharpada in Ward No.- 17,Construction work,Please refer to the tender document. ,NA ,"6,35,593",Civil Works - Others,NA ,Tender,120.0,90.0,"Soro Municipality, Soro",756045.0,NA ,NA ,NA ,"Office of the Soro Municipality, Soro",No ,No,"4,000",0.0,Nil,Nil,No,AOC
,,,,,,2,3300145,Gouraranjan Das,13-Dec-2025 07:18 PM,Rejected-Finance,L1,07-Apr-2026 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,3299968,RASA SEKHAR MOHANTY,13-Dec-2025 05:43 PM,Rejected-Finance,L1,07-Apr-2026 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
