Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
19-Jan-2026 06:00 PM,28-Jan-2026 11:30 AM,19-Jan-2026 06:00 PM,27-Jan-2026 05:00 PM,19-Jan-2026 06:00 PM ,24-Jan-2026 05:00 PM ,19-Jan-2026 06:00 PM,27-Jan-2026 05:00 PM,Periodical maint of Pandersila to Gunduria for the year 2025-26 (SDBC),Periodical maint of Pandersila to Gunduria for the year 2025-26 (SDBC),Please refer Tender documents. ,NA ,"39,88,000",Civil Works - Roads,NA ,Tender,90.0,3.0,Rairangpur,757043.0,NA ,NA ,NA ,SERWD Rairangpur,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,PAN GSIIn Affidavit etc as per DTCN,"6,000",0.0,Nil,Nil,No,"39,880",Yes,percentage,1.0%,Nil,Nil,CE RW I||RWCIRCLE-BARIPADA||RW Division Rairangpur,RWDRRP-22/25-26,2026_CERWI_124797_15,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,SERWD Rairangpur,SERWD Rairangpur,AOC,Sanjeet Kumar Naik,Internal,,Sanjeet Kumar Naik,16-Apr-2026 12:11 PM,techsummary_576726.pdf (501.44 KB),Sanjeet Kumar Naik,Internal,,Sanjeet Kumar Naik,16-Apr-2026 12:15 PM,finsummary_576726.pdf (501.44 KB),Finance,open,Sanjeet Kumar Naik,16-Apr-2026 11:46 AM,finance_576726.pdf,BOQ Comparative Chart,CE RW I||RWCIRCLE-BARIPADA||RW Division Rairangpur,2026_CERWI_124797_15,RWDRRP-22/25-26,Periodical maint of Pandersila to Gunduria for the year 2025-26 (SDBC),1.0,3367582.0,RAMU MAJHI,INR,"3,295,054",1,3365035,BRAJA KISHORE MOHANTA,26-Jan-2026 06:17 PM,Rejected-AOC,Accepted,16-Apr-2026 12:18 PM,16-Apr-2026,"INR 3,295,054",3.0,Sanjeet Kumar Naik,16-Apr-2026 12:18 PM,881.pdf (501.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of quantity,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3367260,HEMANTA KUMAR TUDU,27-Jan-2026 10:01 AM,Rejected-AOC,Accepted,16-Apr-2026 12:18 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3364980,MOHAN MOHANTA,26-Jan-2026 06:41 PM,Rejected-AOC,Accepted,16-Apr-2026 12:18 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3367582,RAMU MAJHI,27-Jan-2026 11:50 AM,Accepted-AOC,1st lowest,16-Apr-2026 12:18 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3368199,Sandeep kumar rajak,27-Jan-2026 02:00 PM,Rejected-AOC,Accepted,16-Apr-2026 12:18 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3368177,TULASHI RAJAK,27-Jan-2026 01:58 PM,Rejected-AOC,Accepted,16-Apr-2026 12:18 PM,,,,,,,AOC
