Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Balasore,2679/25.11.2025,2025_OSCSC_121999_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,"4,11,714",Yes,percentage,5.0%,Nil,Nil,26-Nov-2025 06:00 PM,11-Dec-2025 11:00 AM,27-Nov-2025 11:00 AM,10-Dec-2025 05:00 PM,27-Nov-2025 11:00 AM ,04-Dec-2025 10:00 AM ,27-Nov-2025 11:00 AM,10-Dec-2025 05:00 PM,23-Dec-2025 11:00 AM,"5,900",0.0,Nil,Nil,No,1.0,ICICI BANK,Appointment of Level II Transport Contractors,Appointment of Level II Transport Contractors for 2025-27 in Balasore district,Please refer Tender documents. ,NA ,"82,34,284",Handling and Transportation,Transportation ,Tender,480.0,180.0,Office of the Chief CSO cumDistrict ManagerBalasor,756001.0,Office of the Chief CSO cum District Manager Balas ,Office of the Chief CSO cum District Manager Balasore ,04-Dec-2025 11:00 AM ,Office of the Chief CSO cum District Manager Balas,No ,No,District Manager OSCSC Ltd Balasore,Office of the Chief CSO cum District Manager Balasore,1.0,Fee/PreQual/Technical,.pdf,NIT,AOC,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Balasore,2025_OSCSC_121999_1,2679/25.11.2025,Appointment of Level II Transport Contractors,Technical,Admitted,Smita Nayak,12-Dec-2025 11:30 AM,,ShirSuryawanshiMayurVikasCollctorandDistrictMagistrateBalasore,External,ShirSudhakarNaikADM JyotshanMohantyDSWO SanjayKeshariPradhanDLO PravatKumarBhattaARTO SmitaNayakCCSO,Smita Nayak,16-Mar-2026 09:35 PM,finsummary_567052.pdf (539.65 KB),1.0,3284740.0,SRI SURANJAN BARIK,INR,"8,234,284",02-Apr-2026,"INR 8,234,284",360.0,Smita Nayak,02-Apr-2026 09:43 PM,AOC.pdf (1178.00 KB),Selected,1,3291125,ATUL KUMAR PRADHAN,10-Dec-2025 03:16 PM,Rejected-Technical,Disqualified due to non-production of original documents for verification,22-Dec-2025 12:55 PM,ShirSuryawanshiMayurVikasCollector,External,SmitaNayakCSOKumarBasudevPandaAssistantLabourOfficerPravatKumarBhatatARTOJyotsnaMohantyDSWO,Smita Nayak,22-Dec-2025 12:55 PM,23-Dec-2025 11:00 AM,techsummary_567052.pdf (788.24 KB),Finance,Admitted,Smita Nayak,16-Mar-2026 08:04 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3290151,BABA ENTERPRISES,09-Dec-2025 09:45 PM,Rejected-Technical,Disqualified due to sign of the Tender Inviting Authority has been found to be cut and pasted in Annexure-I and Annexure-II. The bank statement and capability certificate has been issued in different names by the same bank and branch,22-Dec-2025 12:55 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3283445,Santosh Kumar Sahu,10-Dec-2025 02:02 AM,Rejected-Finance,Lowest-2,16-Mar-2026 09:35 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3284740,SRI SURANJAN BARIK,10-Dec-2025 01:48 AM,Accepted-AOC,Lowest-1,02-Apr-2026 09:43 PM,,,,,,,,,,,,,,AOC
