Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1,Fee/PreQual/Technical,.pdf,DTCN,1,ICICI BANK,Municipal Bodies||Aska NAC,ASKANAC/WORKSMISC-09/2025-26,2026_ORULB_125752_17,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Executive Officer, NAC, Aska","Executive Officer, NAC, Aska","CONSTRUCTION OF CC ROAD WITH DRAIN AT TARA MISHRA HOUSE TO MALA SAHI IN WARD NO.11, PART-II, NAC,ASKA","CONSTRUCTION OF CC ROAD WITH DRAIN AT TARA MISHRA HOUSE TO MALA SAHI IN WARD NO.11, PART-II, NAC,ASKA",Please refer Tender documents. ,NA ,"9,44,548",Civil Works - Others,NA ,Tender,120.0,NA ,"NAC,ASKA",761110.0,NA ,NA ,NA ,"EXECUTIVE OFFICER NAC,ASKA",No ,No,11-Feb-2026 11:00 AM,24-Feb-2026 11:00 AM,11-Feb-2026 11:00 AM,23-Feb-2026 05:00 PM,NA ,NA ,11-Feb-2026 11:00 AM,23-Feb-2026 05:00 PM,26-Feb-2026 12:00 PM,"9,445",Yes,fixed,,Nil,Nil,"4,720",0.0,Nil,Nil,No,AOC,Finance,Admitted,Rajesh Kumar Mahapatra,26-Feb-2026 03:19 PM,,BOQ Comparative Chart,Chairperson,Internal,Executive Officer Junior Engineer Municipal Engineer Accountant,Rasmi Rani Nahak,26-Feb-2026 11:56 AM,26-Feb-2026 12:00 PM,techsummary_580518.pdf (464.04 KB),Technical,Admitted,Rajesh Kumar Mahapatra,24-Feb-2026 03:47 PM,,Chairperson,Internal,Executive Officer Junior Engineer Accountant Municipal Engineer,Rasmi Rani Nahak,23-Apr-2026 10:58 AM,finsummary_580518.pdf (464.04 KB),23-Apr-2026,"INR 939,825",120.0,Rasmi Rani Nahak,23-Apr-2026 11:03 AM,workorder17.pdf (756.00 KB),1.0,3408269.0,NANDAN GOUDA,INR,"939,825",Municipal Bodies||Aska NAC,2026_ORULB_125752_17,ASKANAC/WORKSMISC-09/2025-26,"CONSTRUCTION OF CC ROAD WITH DRAIN AT TARA MISHRA HOUSE TO MALA SAHI IN WARD NO.11, PART-II, NAC,ASKA",1,3408269,NANDAN GOUDA,23-Feb-2026 03:06 PM,Accepted-AOC,accepted,23-Apr-2026 11:03 AM,AOC
2,Finance,.xls,BOQ,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3408167,Santosh Kumar Jena,23-Feb-2026 02:42 PM,Rejected-Finance,Rejected,23-Apr-2026 10:58 AM,AOC
