Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
03-Feb-2026 05:00 PM,09-Feb-2026 04:00 PM,03-Feb-2026 05:00 PM,09-Feb-2026 02:00 PM,03-Feb-2026 05:00 PM ,09-Feb-2026 12:00 PM ,03-Feb-2026 05:00 PM,09-Feb-2026 02:00 PM,Periodical Maintenance to Mohantypada to Itua for the Year 2025-26,Repair of Roads,"PAN,GST,RC and other relevant document as per DTCN ",NA ,"19,48,736",Civil Works - Roads,NA ,Tender,90.0,20.0,Bhadrak,756100.0,NA ,NA ,NA ,"O/OtheSuperintendingEngineer,R.W.Division,Bhadrak",No ,No,1.0,2026_CERWI_125430_29,Other,,"6,000",0.0,Nil,Nil,No,CE RW I||RWCIRCLE-BALASORE||RWDIVISION-BHADRAK,TCN-17 of 2025-26,2026_CERWI_125430_29,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,TCN,Executive Engineer,"O/O the Superintending Engineer, R.W.Division, Bhadrak",1.0,ICICI BANK,"19,487",Yes,percentage,1.0%,Nil,Nil,AOC,Executive Engineer,Internal,,Ganesh Chandra Hembram,21-Apr-2026 01:54 PM,finsummary_579115.pdf (125.88 KB),Executive Engineer,Internal,,Ganesh Chandra Hembram,21-Apr-2026 01:26 PM,techsummary_579115.pdf (125.88 KB),23-Apr-2026,"INR 1,656,621",20.0,Ganesh Chandra Hembram,23-Apr-2026 10:14 AM,1564.pdf (577.00 KB),1.0,3386644.0,MADHU SUDAN SAHOO,INR,"1,656,621",CE RW I||RWCIRCLE-BALASORE||RWDIVISION-BHADRAK,2026_CERWI_125430_29,TCN-17 of 2025-26,Periodical Maintenance to Mohantypada to Itua for the Year 2025-26,1,3384570,Deepak Khilar,07-Feb-2026 11:33 AM,Rejected-AOC,Unsuccessful Bidder selected through transparent lottery system.,23-Apr-2026 10:14 AM,Finance,Total 5 nos Bidder,Ganesh Chandra Hembram,20-Apr-2026 02:03 PM,finance_579115.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,2.0,ICICI NEFT/RTGS,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3386364,KALINGA GOURAV DAS,08-Feb-2026 06:37 PM,Rejected-AOC,Unsuccessful Bidder selected through transparent lottery system.,23-Apr-2026 10:14 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3386644,MADHU SUDAN SAHOO,08-Feb-2026 09:29 PM,Accepted-AOC,successful Bidder selected through transparent lottery system.,23-Apr-2026 10:14 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3387439,RAMCHANDRA MALIK,09-Feb-2026 12:41 PM,Rejected-AOC,Unsuccessful Bidder selected through transparent lottery system.,23-Apr-2026 10:14 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3385724,Surendra Prasad Malick,08-Feb-2026 11:18 AM,Rejected-AOC,Unsuccessful Bidder selected through transparent lottery system.,23-Apr-2026 10:14 AM,,,,,,,AOC
