S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage
1.0,3452753.0,PRIYABRATA SAHOO,INR,"743,516",Finance,Documents of Bidders have been downloaded and under scrutiny,Bhagirathi Panda,15-Apr-2026 01:34 PM,finance_586595.pdf,BOQ Comparative Chart,"The Executive Engineer, Upper lanth Irrigation Division, Belpada",Internal,,PRITAM MEHER,16-Apr-2026 06:33 PM,finsummary_586595.pdf (399.85 KB),"CE-BM, Tel Basin,Bhawanipatna||SE Western Irr Circle Bhawanipatna||Upper Lanth Irrigation Division Belpada",2026_CEBMT_127673_2,EEULID-05(01-02)/2025-26,"Supply and installation of DG set to the office building and rest Shed building of the executive Engineer, Upper Lanth Irrigation Division, Belpada, Dist- Balangir in the F.Y 2025-26.","The Executive Engineer, Upper lanth Irrigation Division, Belpada",Internal,,PRITAM MEHER,16-Apr-2026 06:20 PM,techsummary_586595.pdf (516.02 KB),1,3447701,AKARSHAN JHA,05-Apr-2026 06:08 PM,Rejected-Finance,Disqualified as per BOQ summary,16-Apr-2026 06:33 PM,20-Apr-2026,"INR 743,516",30.0,PRITAM MEHER,20-Apr-2026 01:46 PM,AOCPRIYABRATA.pdf (704.00 KB),AOC,The Executive Engineer,"O/o the EE, ULID, Belpada, Dist- Balangir 767026",28-Mar-2026 02:15 PM,15-Apr-2026 11:30 AM,28-Mar-2026 02:15 PM,13-Apr-2026 05:30 PM,28-Mar-2026 02:15 PM ,13-Apr-2026 05:30 PM ,28-Mar-2026 02:15 PM,13-Apr-2026 05:30 PM,"Supply and installation of DG set to the office building and rest Shed building of the executive Engineer, Upper Lanth Irrigation Division, Belpada, Dist- Balangir in the F.Y 2025-26.","Supply and installation of DG set to the office building and rest Shed building of the executive Engineer, Upper Lanth Irrigation Division, Belpada, Dist- Balangir in the F.Y 2025-26.","EMD, Papercost,Electrical Registration Certificate, PAN,GSTin, Affidavit,No relation certificate and documents as per DTC ",NA ,"7,84,300",Electrical Works,Supply and installation Of DG set  ,Tender,90.0,30.0,"Block-Belpada, Dist-Balangir",767026.0,NA ,NA ,NA ,"O/o the EE, ULID, Belpada, Dist- Balangir",No ,No,"7,843",Yes,fixed,,Nil,Nil,"4,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Detailed tender call Notice,"CE-BM, Tel Basin,Bhawanipatna||SE Western Irr Circle Bhawanipatna||Upper Lanth Irrigation Division Belpada",EEULID-05(01-02)/2025-26,2026_CEBMT_127673_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3443934,MAHIMA ENTERPRISES,02-Apr-2026 07:30 PM,Rejected-Technical,nonSubmission of EMD amt as per DTCN,16-Apr-2026 06:20 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill Of Quantity,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3446692,PRABIN KUMAR AGRAWAL,06-Apr-2026 08:23 PM,Rejected-Finance,Disqualified as per BOQ summary,16-Apr-2026 06:33 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3452753,PRIYABRATA SAHOO,10-Apr-2026 08:00 PM,Accepted-AOC,Accepted for Agreement,20-Apr-2026 01:46 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3452813,RM ENTERPRISES,12-Apr-2026 09:45 PM,Rejected-Finance,Disqualified as per BOQ summary,16-Apr-2026 06:33 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
