Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
Finance,Tender open,Raj Kumar Meher,16-Apr-2026 10:38 AM,,BOQ Comparative Chart,1,3387370,ALIA KHAN,09-Feb-2026 04:45 PM,Rejected-AOC,Reject,17-Apr-2026 09:59 AM,CE RW I||RWCIRCLE-BHAWANIPATNA||RWDIVISION-NUAPADA,2026_CERWI_125444_12,RWNPD-10(Online) 2025-26,S/R to Barandapat to Kunjalpada via Chhata road for the year 2025-26,1.0,3389085.0,SUCHARITA PANDA,INR,"565,839",17-Apr-2026,"INR 565,839",30.0,Raj Kumar Meher,17-Apr-2026 09:59 AM,AOC.pdf (1072.00 KB),AOC,Technical,Internal,EE DAO ESTIMATOR,Raj Kumar Meher,16-Apr-2026 10:54 AM,techsummary_579041.pdf (2041.62 KB),Financial,Internal,EE DAO ESTIMATOR,Raj Kumar Meher,16-Apr-2026 11:01 AM,finsummary_579041.pdf (2041.61 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,GST,PAN,EMD,NRC,AFFIDAVIT and required document as per DTCN",CE RW I||RWCIRCLE-BHAWANIPATNA||RWDIVISION-NUAPADA,RWNPD-10(Online) 2025-26,2026_CERWI_125444_12,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"5,700",Yes,fixed,,Nil,Nil,S/R to Barandapat to Kunjalpada via Chhata road for the year 2025-26,S/R to Barandapat to Kunjalpada via Chhata road for the year 2025-26,As per DTCN ,NA ,"5,66,406",Civil Works - Roads,NA ,Tender,90.0,30.0,NUAPADA,766105.0,NA ,NA ,NA ,"O/o the S.E.R.W.Division,Nuapada",No ,No,03-Feb-2026 02:00 PM,11-Feb-2026 11:00 AM,03-Feb-2026 02:00 PM,10-Feb-2026 05:00 PM,03-Feb-2026 02:00 PM ,09-Feb-2026 05:00 PM ,03-Feb-2026 02:00 PM,10-Feb-2026 05:00 PM,"4,000",0.0,Nil,Nil,No,Executive Engineer,"O/o the S.E.R.W.Division,Nuapada",AOC
,,,,,,2,3385398,ASHOK KUMAR SAHU,08-Feb-2026 12:06 PM,Rejected-AOC,Reject,17-Apr-2026 09:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,3389309,BIKASH KUMAR PANDA,10-Feb-2026 04:52 PM,Rejected-AOC,Reject,17-Apr-2026 09:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,3389908,DEBASIS TANDI,10-Feb-2026 12:20 PM,Rejected-AOC,Reject,17-Apr-2026 09:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,3389336,DHIBAR DHARUA,10-Feb-2026 12:45 PM,Rejected-AOC,Reject,17-Apr-2026 09:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,3389423,DIGAMBAR SAHU,10-Feb-2026 12:55 AM,Rejected-AOC,Reject,17-Apr-2026 09:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,7,3390959,GIRISH CHANDRA NAIK,10-Feb-2026 03:28 PM,Rejected-AOC,Reject,17-Apr-2026 09:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,8,3390656,JANAK RAM DURIA,10-Feb-2026 03:16 PM,Rejected-AOC,Reject,17-Apr-2026 09:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,9,3388195,JAYAPAL CHINAGUN,09-Feb-2026 04:26 PM,Rejected-AOC,Reject,17-Apr-2026 09:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,10,3389716,MAHENDRA KUMAR SAHU,10-Feb-2026 01:16 PM,Rejected-AOC,Reject,17-Apr-2026 09:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
