S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,SITE PHOTOGRAPH WITH GPS CO-ORDINATES,Technical Bid,,"11,800",0.0,Nil,Nil,No,02-Feb-2026 05:00 PM,17-Feb-2026 10:30 AM,02-Feb-2026 05:00 PM,16-Feb-2026 05:00 PM,NA ,NA ,02-Feb-2026 05:00 PM,16-Feb-2026 05:00 PM,13-Mar-2026 10:30 AM,Orissa State Police Housing and Welfare Corporation Ltd,26/OPHWC/2025-26,2026_OSPHW_125315_10,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,"7,41,800",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","Construction of Atal Bus Stand (C-Type) at Odiapali under Laikera Block, Jharsuguda",Building Work,Please refer Tender documents. ,NA ,"7,41,83,423",Civil Works - Buildings,NA ,Tender,90.0,450.0,Jharsuguda,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,AOC,Finance,Financial bid opened,LAXMIPRIYA NAYAK,13-Mar-2026 11:04 AM,,BOQ Comparative Chart,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,Srikanta Samal,12-Mar-2026 07:01 PM,13-Mar-2026 10:30 AM,techsummary_578871.pdf (256.64 KB),Technical,7 Nos. of bidders have been participated,MONALISHA PADHY,17-Feb-2026 12:03 PM,,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,Bikram Keshari Malla,09-Apr-2026 03:18 PM,finsummary_578871.pdf (356.75 KB),09-Apr-2026,"INR 68,241,331",450.0,Bikram Keshari Malla,09-Apr-2026 03:23 PM,ODIAPALI.pdf (515.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 31.03.2026,1,3398231,AVR INFRATECH PVT LTD,16-Feb-2026 12:52 PM,Rejected-Technical,Non submission of adequate valid documents to secure qualifying marks in Sch C as per DTCN Cl. No. 13 and 110(f).,12-Mar-2026 07:01 PM,1.0,3396588.0,SUSHREESARADA CONSTRUCTION PRIVATE LIMITED,INR,"68,241,331",Orissa State Police Housing and Welfare Corporation Ltd,2026_OSPHW_125315_10,26/OPHWC/2025-26,"Construction of Atal Bus Stand (C-Type) at Odiapali under Laikera Block, Jharsuguda",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3396446,BKM CONSTRUCTION PVT.LTD,16-Feb-2026 04:06 PM,Rejected-Finance,DUE TO L2 BIDDER,09-Apr-2026 03:18 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3398969,KAMAL ROUTRAY,16-Feb-2026 03:24 PM,Rejected-Technical,Non submission of adequate Turnover as per DTCN Cl. No. 12 and 110(k) and adequate similar nature of work as per DTCN Cl. No. 11 and 110(k) and adequate valid documents to secure qualifying marks in Sch C as per DTCN Cl. No. 13 and 110(f).,12-Mar-2026 07:01 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3394687,MONALISA ENGICONS,14-Feb-2026 04:31 PM,Rejected-Technical,Non submission of Sch G as per DTCN Cl. 12 and 110(j).,12-Mar-2026 07:01 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3398892,SHREE SHYAMJEE CONSTRUCTIONS PVT LTD,16-Feb-2026 04:28 PM,Rejected-Technical,Non submission of valid electrical MOU as per DTCN Cl. No. 10 and 110(h) and valid Fire fighting MOU as per DTCN Cl. No. 10 (vi) and 110(i).,12-Mar-2026 07:01 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3396922,SUBHENDU KUMAR MOHANTY,16-Feb-2026 03:26 PM,Rejected-Technical,Non submission of adequate valid documents to secure qualifying marks in Sch C as per DTCN Cl. No. 13 and 110(f).,12-Mar-2026 07:01 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3396588,SUSHREESARADA CONSTRUCTION PRIVATE LIMITED,15-Feb-2026 12:43 PM,Accepted-AOC,QUALIFIED BIDDER,09-Apr-2026 03:24 PM,,,,,,,,,,AOC
