Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Finance,Bids opened successfully,JAYKURBAN PETER TIRKEY,29-Dec-2025 05:40 PM,,BOQ Comparative Chart,06-Apr-2026,"INR 3,185,246",180.0,Dasarath Khemundu,09-Apr-2026 04:04 PM,ChdASB.pdf (610.00 KB),ST and SC Development Deptt||ITDA Nabarangpur,2025_STSCD_121639_16,ITDANBG-02/25-26,Construction of Adivasi Sanskruti Bhawan at Chandahandi under Chandahandi Block,1.0,3278835.0,CHANDRAKANTA SETHI,INR,"3,185,246",1,3275911,ALEKHA CHANDRA MOHANTY,03-Dec-2025 07:21 PM,Rejected-Finance,Disqualified in transparent Lottery system,24-Feb-2026 10:54 AM,"ADM, Nabarangpur",Internal,"PA, ITDA, Nabarangpur, SE, R and B Nabarangpur Division, DTO, Nabarangpur, AEE, ITDA, Nabarangpur",JAYKURBAN PETER TIRKEY,21-Feb-2026 05:19 PM,techsummary_565986.pdf (915.38 KB),"ADM, Nabarangpur",Internal,"PA, ITDA, Nabarangpur, SE, R and B Nabarangpur Division, DTO, Nabarangpur, AEE, ITDA, Nabarangpur",JAYKURBAN PETER TIRKEY,24-Feb-2026 10:54 AM,finsummary_565986.pdf (915.38 KB),AOC,"37,500",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,ST and SC Development Deptt||ITDA Nabarangpur,ITDANBG-02/25-26,2025_STSCD_121639_16,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,Project Administrator,"Integrated Tribal Development Agency, Nabarangpur",20-Nov-2025 05:00 PM,09-Dec-2025 03:00 PM,20-Nov-2025 05:00 PM,04-Dec-2025 05:00 PM,NA ,NA ,20-Nov-2025 05:00 PM,04-Dec-2025 05:00 PM,Construction of Adivasi Sanskruti Bhawan at Chandahandi under Chandahandi Block,Construction of Adivasi Sanskruti Bhawan at Chandahandi under Chandahandi Block,C and B Class ,NA ,"37,46,908",Civil Works - Buildings,Community Hall ,Tender,90.0,180.0,Nabarangpur,764059.0,NA ,NA ,NA ,"ITDA, Nabarangpur",No ,No,"6,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,2,3272024,BISHIKESAN PADHI,04-Dec-2025 09:06 AM,Rejected-AOC,L2,09-Apr-2026 04:04 PM,,,,,,,,,,,,,AOC,,,,,,,,,.pdf,"PAN, GST, Affidavit, Caste Certificate, Licence, Work Performance, EMD, TP Cost, Undertakings",,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,3,3278835,CHANDRAKANTA SETHI,04-Dec-2025 03:01 PM,Accepted-AOC,L1,09-Apr-2026 04:04 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,4,3278446,PRADEEP KUMAR SAMANTRAY,04-Dec-2025 03:42 PM,Rejected-Finance,Disqualified in transparent Lottery system,24-Feb-2026 10:54 AM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,5,3269680,Prakash Chandra Sahu,04-Dec-2025 02:34 PM,Rejected-Finance,Disqualified in transparent Lottery system,24-Feb-2026 10:54 AM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,6,3273133,SANJAYA KUMAR SWAIN,02-Dec-2025 09:42 PM,Rejected-Finance,Disqualified in transparent Lottery system,24-Feb-2026 10:54 AM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,7,3276737,SULBHA PADHI,04-Dec-2025 08:50 AM,Rejected-Finance,Disqualified in transparent Lottery system,24-Feb-2026 10:54 AM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
