EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"1,693",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, GST Registration Certificate, PAN CARD and Other Documents",1.0,ICICI BANK,Construction of C.C. cover slab for Drain from Sesa Natha house towards Raju Nath house in Ward No-09 at Kamakhyanagar NAC,Construction of C.C. cover slab for Drain from Sesa Natha house towards Raju Nath house in Ward No-09 at Kamakhyanagar NAC,Please refer Tender documents. ,NA ,"1,69,295",Civil Works - Others,NA ,Tender,30.0,NA ,Kamakhyanagar NAC,759018.0,NA ,NA ,NA ,KAMAKHYANAGAR NAC,No ,No,600.0,0.0,Nil,Nil,Yes,Municipal Bodies||Kamakhyanagar NAC,KNR-NAC-05/2025-26,2026_ORULB_125654_39,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Executive Officer N.A.C.Kamakhyanaga,"Executive Officer, Kamakhyanaga NAC",07-Feb-2026 01:00 PM,17-Feb-2026 11:00 AM,07-Feb-2026 01:00 PM,16-Feb-2026 05:00 PM,NA ,NA ,07-Feb-2026 01:00 PM,16-Feb-2026 05:00 PM,AOC,EO,Internal,,Ranjulata Das,22-Apr-2026 11:37 AM,finsummary_579884.pdf (155.35 KB),EO,Internal,"JE,AE AND OTHER OFFICIAL STAFF",Ranjulata Das,22-Apr-2026 11:28 AM,techsummary_579884.pdf (155.35 KB),1,3394565,BIRAJA PRASAD SASMAL,13-Feb-2026 11:10 PM,Rejected-Finance,NOT L1 IN LOTTERY,22-Apr-2026 11:37 AM,Municipal Bodies||Kamakhyanagar NAC,2026_ORULB_125654_39,KNR-NAC-05/2025-26,Construction of C.C. cover slab for Drain from Sesa Natha house towards Raju Nath house in Ward No-09 at Kamakhyanagar NAC,1.0,3397105.0,SRI NARAYAN SAHOO,INR,"169,295",22-Apr-2026,"INR 169,295",30.0,Ranjulata Das,22-Apr-2026 11:48 AM,39.pdf (155.00 KB),L1 IN LOTTERY,Finance,OPENING SUCESSFULLY,Ranjulata Das,17-Feb-2026 04:32 PM,,BOQ Comparative Chart,AOC
,,,,,,,,.pdf,Affidavit and other documents as per DTCN,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,3395884,DILESWAR GARANAYAK,14-Feb-2026 11:37 PM,Rejected-Finance,NOT L1 IN LOTTERY,22-Apr-2026 11:37 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,3397315,JAIMINI KUMAR SAHU,16-Feb-2026 02:42 PM,Rejected-Finance,NOT L1 IN LOTTERY,22-Apr-2026 11:37 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,3398062,JAJNESWAR NAIK,16-Feb-2026 12:17 PM,Rejected-Finance,NOT L1 IN LOTTERY,22-Apr-2026 11:37 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,3397540,MANASA RANJAN KHATUA,16-Feb-2026 10:02 AM,Rejected-Finance,NOT L1 IN LOTTERY,22-Apr-2026 11:37 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,3393834,NETRANANDA SAHOO,13-Feb-2026 03:09 PM,Rejected-Finance,NOT L1 IN LOTTERY,22-Apr-2026 11:37 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,3396206,NIRUPAMA ROUL,16-Feb-2026 08:44 AM,Rejected-Finance,NOT L1 IN LOTTERY,22-Apr-2026 11:37 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,3395506,Rajesh Roshan Behera,14-Feb-2026 08:46 PM,Rejected-Finance,NOT L1 IN LOTTERY,22-Apr-2026 11:37 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,3397456,RAKESH KUMAR BISWAL,15-Feb-2026 10:28 PM,Rejected-Finance,NOT L1 IN LOTTERY,22-Apr-2026 11:37 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,3398157,RANJIT SAHOO,16-Feb-2026 01:11 PM,Rejected-Finance,NOT L1 IN LOTTERY,22-Apr-2026 11:37 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
