Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,Srikanta Samal,12-Mar-2026 07:10 PM,13-Mar-2026 10:30 AM,techsummary_578627.pdf (198.35 KB),Finance,Financial bid opened,LAXMIPRIYA NAYAK,13-Mar-2026 10:54 AM,,BOQ Comparative Chart,1,3396448,BKM CONSTRUCTION PVT.LTD,16-Feb-2026 04:03 PM,Rejected-Finance,DUE TO L2 BIDDER,09-Apr-2026 03:31 PM,09-Apr-2026,"INR 84,899,235",450.0,Bikram Keshari Malla,09-Apr-2026 03:36 PM,SUKURULI.pdf (516.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 31.03.2026,1.0,3396603.0,SUSHREESARADA CONSTRUCTION PRIVATE LIMITED,INR,"84,899,235",Orissa State Police Housing and Welfare Corporation Ltd,2026_OSPHW_125315_7,26/OPHWC/2025-26,"Construction of Atal Bus Stand (C-Type) at Sukuruli under Sukuruli Block, Mayurbhanj",Technical,6 Nos. of bidders have been participated,MONALISHA PADHY,17-Feb-2026 11:44 AM,,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,Bikram Keshari Malla,09-Apr-2026 03:31 PM,finsummary_578627.pdf (356.34 KB),AOC,"Construction of Atal Bus Stand (C-Type) at Sukuruli under Sukuruli Block, Mayurbhanj",Building Work,Please refer Tender documents. ,NA ,"8,53,25,865",Civil Works - Buildings,NA ,Tender,90.0,450.0,Mayurbhanj,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,1.0,ICICI BANK,Orissa State Police Housing and Welfare Corporation Ltd,26/OPHWC/2025-26,2026_OSPHW_125315_7,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,31-Jan-2026 06:55 PM,17-Feb-2026 10:30 AM,31-Jan-2026 06:55 PM,16-Feb-2026 05:00 PM,NA ,NA ,31-Jan-2026 06:55 PM,16-Feb-2026 05:00 PM,13-Mar-2026 10:30 AM,"8,53,300",Yes,fixed,,Nil,Nil,"11,800",0.0,Nil,Nil,No,1.0,SITE PHOTOGRAPH WITH GPS CO-ORDINATES,Technical Bid,,AOC
,,,,,,,,,,,,,2,3396636,NIRAKAR SAMAL,15-Feb-2026 02:02 PM,Rejected-Technical,Non securing qualifying marks in the Point of Presentation as per DTCN Cl.110(m).,12-Mar-2026 07:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,3,3396083,Rabindra Kumar Das,15-Feb-2026 01:40 PM,Rejected-Technical,Non submission of Sch G as per DTCN Cl. 12 and 110(j) and fire fighting MOU as per DTCN Cl. 10 (vi) and 110(i).,12-Mar-2026 07:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,3399288,SHANTI CONSTRUCTION SAMBALPUR PVT. LTD.,16-Feb-2026 04:21 PM,Rejected-Technical,Non submission of Sch G as per DTCN Cl. 12 and 110(j) and valid Electrical MOU as per DTCN Cl. 10 and 110(h) and fire fighting MOU as per DTCN Cl. 10 (vi) and 110(i).,12-Mar-2026 07:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,3395015,SMRUTI RANJAN BAL,13-Feb-2026 04:41 PM,Rejected-Technical,Non securing qualifying marks in the Point of Presentation as per DTCN Cl.110(m).,12-Mar-2026 07:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,6,3396603,SUSHREESARADA CONSTRUCTION PRIVATE LIMITED,15-Feb-2026 12:51 PM,Accepted-AOC,QUALIFIED BIDDER,09-Apr-2026 03:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
