S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid Registration Certificate, PAN Card, PAN Card, Affidavits and as per DTCN","4,000",0.0,Nil,Nil,No,Municipal Bodies||Soro Municipality,SOROM_06_2025-26,2025_ORULB_122362_54,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Executive Officer, soro Municipality","Executive Officer, soro Municipality","7,034",Yes,fixed,,Nil,Nil,05-Dec-2025 10:00 AM,16-Dec-2025 10:00 AM,05-Dec-2025 10:00 AM,15-Dec-2025 05:00 PM,NA ,NA ,05-Dec-2025 10:00 AM,15-Dec-2025 05:00 PM,Construction of C.C. Drain from Karunakar Nanda House Towards Gopeswar Temple at Gopinathpur In W.No-14,Construction work,Please refer to the tender document. ,NA ,"7,03,390",Civil Works - Others,NA ,Tender,120.0,90.0,"Soro Municipality, Soro",756045.0,NA ,NA ,NA ,"Office of the Soro Municipality, Soro",No ,No,AOC,"EO, ME, JE, BFO, STO, Chairperson",Internal,"EO, ME, JE, BFO, STO, Chairperson",Biswo Ranjan Pradhan,06-Apr-2026 10:46 AM,finsummary_569050.pdf (1227.17 KB),"EO, ME, JE, BFO, STO, Chairperson",Internal,"EO, ME, JE, BFO, STO, Chairperson",Biswo Ranjan Pradhan,06-Apr-2026 08:16 AM,techsummary_569050.pdf (1227.17 KB),1,3303072,ARUN KUMAR NAYAK,15-Dec-2025 01:13 PM,Accepted-AOC,Work order,06-Apr-2026 10:50 AM,1.0,3303072.0,ARUN KUMAR NAYAK,INR,"597,951.52",Municipal Bodies||Soro Municipality,2025_ORULB_122362_54,SOROM_06_2025-26,Construction of C.C. Drain from Karunakar Nanda House Towards Gopeswar Temple at Gopinathpur In W.No-14,06-Apr-2026,"INR 597,951.52",90.0,Biswo Ranjan Pradhan,06-Apr-2026 10:50 AM,W54.pdf (778.00 KB),Finance,4 Bidders have participated and all have quoted the same price.,Sanjaya Kumar Sena,20-Dec-2025 10:52 AM,,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,3302972,BISWORANJAN DAS,15-Dec-2025 01:31 PM,Rejected-Finance,L1,06-Apr-2026 10:46 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,3300051,Gouraranjan Das,13-Dec-2025 06:17 PM,Rejected-Finance,L1,06-Apr-2026 10:46 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,3299821,RASA SEKHAR MOHANTY,13-Dec-2025 04:41 PM,Rejected-Finance,L1,06-Apr-2026 10:46 AM,,,,,,,,,,,,,,,,,,,,,,AOC
