Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"6,000",0.0,Nil,Nil,No,Construction of OSD near Mausimaa Temple in Ward no-21,Construction of OSD near Mausimaa Temple in Ward no-21,Please refer Tender documents. ,NA ,"10,17,116",Civil Works - Others,NA ,Tender,30.0,30.0,"EXECUTIVE OFFICER,JATNI MUNICIPALITY",752050.0,NA ,NA ,NA ,"EXECUTIVE OFFICER,JATNI MUNICIPALITY",No ,No,"EXECUTIVE OFFICER,JATNI MUNICIPALITY","EXECUTIVE OFFICER,JATNI MUNICIPALITY",10-Nov-2025 11:00 AM,28-Nov-2025 11:00 AM,10-Nov-2025 11:00 AM,27-Nov-2025 05:00 PM,NA ,NA ,10-Nov-2025 11:00 AM,27-Nov-2025 05:00 PM,Municipal Bodies||Jatni Municipal Council,EO/JMC/086/2025-26,2025_ORULB_120782_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,affidavit pan gst licence and other documents as per dtcn,"10,171",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,AOC,chairperson,Internal,,Aakriti Goenka,24-Apr-2026 12:28 PM,finsummary_563073.pdf (2086.64 KB),Municipal Bodies||Jatni Municipal Council,2025_ORULB_120782_1,EO/JMC/086/2025-26,Construction of OSD near Mausimaa Temple in Ward no-21,1.0,3258829.0,M/S SAI DURGA ENTERPRISER,INR,"864,669",Finance,3 bids are found,Aakriti Goenka,28-Nov-2025 04:56 PM,finance_563073.pdf,BOQ Comparative Chart,1,3258096,DIGAMBER SWAIN,26-Nov-2025 06:09 PM,Rejected-Finance,excess,24-Apr-2026 12:28 PM,24-Apr-2026,"INR 864,669",30.0,Aakriti Goenka,24-Apr-2026 12:38 PM,0145.pdf (2087.00 KB),chairperson,Internal,,Aakriti Goenka,24-Apr-2026 12:13 PM,techsummary_563073.pdf (2086.64 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,boq,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,2,3258829,M/S SAI DURGA ENTERPRISER,26-Nov-2025 11:05 PM,Accepted-AOC,work order issued,24-Apr-2026 12:38 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3244913,PRAMOD KUMAR RANSINGH,26-Nov-2025 07:04 PM,Rejected-Finance,less,24-Apr-2026 12:28 PM,,,,,,,,,,,,,AOC
