Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
SUPERIN TENDING ENEINGINNER,Internal,S.E D.A.O A.E.E ESTIMATOR S.D.O GHATAGAON,Manas Ranjan Parida,09-Apr-2026 11:56 AM,techsummary_567283.pdf (462.12 KB),Rural Water Supply and Sanitation||RWSS CIRCLE BALASORE||RWSS Division Ananadpur,2025_RWSS_122048_1,RWSS/AND-18/2025-26 DT-17.11.2025,Construction of Office building of JE II RWSS section under Harichandanpur Block,1.0,3291101.0,M/S SUBRATA KUMAR SWAIN,INR,"898,065",1,3286594,LOKANATH PALEI,11-Dec-2025 01:07 PM,Rejected-Technical,Rejected as l2 bidders,09-Apr-2026 11:56 AM,09-Apr-2026,"INR 898,065",120.0,Manas Ranjan Parida,09-Apr-2026 12:10 PM,AOCHARICHANDANPUR.pdf (524.00 KB),AOC,Finance,Bid opening Summary,Manas Ranjan Parida,12-Dec-2025 01:14 PM,finance_567283.pdf,BOQ Comparative Chart,SUPERIN TENDING ENEINGINNER,Internal,S.E D.A.O AEE ESTEMATOR,Manas Ranjan Parida,09-Apr-2026 12:01 PM,finsummary_567283.pdf (462.12 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender paper cost, EMD, GSTIN, PAN card, Contractor registration certificate , Affidavit","6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,Construction of Office building of JE II RWSS section under Harichandanpur Block,Construction of Office building of JE II RWSS section under Harichandanpur Block,Please refer Tender documents. ,NA ,"10,56,422",Civil Works - Water Works,NA ,Tender,90.0,120.0,Harichandanpur Block,758015.0,NA ,NA ,NA ,O/o The Executive Engineer RWSandS Division Anand,No ,No,Rural Water Supply and Sanitation||RWSS CIRCLE BALASORE||RWSS Division Ananadpur,RWSS/AND-18/2025-26 DT-17.11.2025,2025_RWSS_122048_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,27-Nov-2025 11:00 AM,12-Dec-2025 11:30 AM,27-Nov-2025 11:00 AM,11-Dec-2025 05:00 PM,27-Nov-2025 11:00 AM ,29-Nov-2025 05:00 PM ,27-Nov-2025 11:00 AM,11-Dec-2025 05:00 PM,"10,564",Yes,fixed,,Nil,Nil,Superintending Engineer RWSandS Division Anandapur,O/o The Executive Engineer RWSandS Division Anandapur,AOC
,,,,,,,,,,,,,,,2,3291101,M/S SUBRATA KUMAR SWAIN,11-Dec-2025 12:03 PM,Accepted-AOC,L1 BIDDER,09-Apr-2026 12:11 PM,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,"Work experience, ATO, Other document as per DTCN",,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,3288811,RASMIREKHA SAHOO,08-Dec-2025 01:40 PM,Rejected-Technical,Rejected as l2 bidders,09-Apr-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,3295639,SRI RAMA CHANDRA ROUT,11-Dec-2025 03:27 PM,Rejected-Technical,Rejected as l2 bidders,09-Apr-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,3281951,SUCHITRA BISWAL,05-Dec-2025 07:13 PM,Rejected-Technical,Rejected as l2 bidders,09-Apr-2026 11:56 AM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
