Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Municipal Bodies||Balasore Municipality,BM_14_2025_26,2026_ORULB_127140_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"42,195",Yes,percentage,1.0%,Nil,Nil,DEVELOPMENTAND MAINTENANCE OF POTHOLE FREE ROADS AND COVERED DRAIN IN BALASORE MUNICIPALITY,DEVELOPMENTAND MAINTENANCE OF POTHOLE FREE ROADS AND COVERED DRAIN IN BALASORE MUNICIPALITY,Please refer Tender documents. ,NA ,"42,19,492",Civil Works - Others,NA ,Tender,90.0,60.0,Balasore Municipality,756003.0,NA ,NA ,NA ,Balasore Municipality,No ,No,"Executive Officer, Balasore Municipality","Executive Officer, Balasore Municipality",1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,11-Mar-2026 11:00 AM,23-Mar-2026 11:00 AM,11-Mar-2026 11:00 AM,22-Mar-2026 05:00 PM,NA ,NA ,11-Mar-2026 11:00 AM,22-Mar-2026 05:00 PM,1,ICICI BANK,"6,000",0.0,Nil,Nil,No,AOC,Municipal Bodies||Balasore Municipality,2026_ORULB_127140_9,BM_14_2025_26,DEVELOPMENTAND MAINTENANCE OF POTHOLE FREE ROADS AND COVERED DRAIN IN BALASORE MUNICIPALITY,EO ME CP AE AEE,Internal,,Pranabananda Sahu,30-Apr-2026 01:15 PM,finsummary_584708.pdf (1042.63 KB),Finance,Tender opened successfully,Pranabananda Sahu,23-Mar-2026 12:41 PM,,BOQ Comparative Chart,1.0,3438407.0,LOKESH KUMAR PRADHAN,INR,"3,113,985.27",1,3438184,DINESH KUMAR BEHERA,22-Mar-2026 10:00 AM,Rejected-Technical,L2,30-Apr-2026 01:13 PM,30-Apr-2026,"INR 3,113,985.27",60.0,Pranabananda Sahu,30-Apr-2026 01:17 PM,WO1409.pdf (1184.00 KB),EO ME CP AE AEE,Internal,,Pranabananda Sahu,30-Apr-2026 01:13 PM,techsummary_584708.pdf (1042.63 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3438407,LOKESH KUMAR PRADHAN,22-Mar-2026 02:55 PM,Accepted-AOC,WO,30-Apr-2026 01:17 PM,,,,,,,,,,,,,AOC
