Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
02-Apr-2026,"INR 429,588",30.0,Biswajit Rayaguru,06-Apr-2026 01:54 PM,4352.pdf (837.00 KB),CE RW I||RWCIRCLE-BHAWANIPATNA||RWDIVISION-BHAWANIPATNA,2026_CERWI_124527_10,SERWBPT-ONLINE-11/2025-26,SR to RD road to Manikpadar road for the year 2025-26,1.0,3360646.0,AKASH AGRAWAL,INR,"429,588",1,3360646,AKASH AGRAWAL,21-Jan-2026 09:17 AM,Accepted-AOC,due to lottery,06-Apr-2026 01:54 PM,Finance,tender open,Mohinibala Singh,28-Jan-2026 12:34 PM,,BOQ Comparative Chart,"EE,ESTIMATOR,DAO",Internal,,Biswajit Rayaguru,02-Apr-2026 01:50 PM,finsummary_575623.pdf (813.10 KB),"EE,ESTIMATOR,DAO",Internal,,Biswajit Rayaguru,02-Apr-2026 01:33 PM,techsummary_575623.pdf (813.10 KB),AOC,CE RW I||RWCIRCLE-BHAWANIPATNA||RWDIVISION-BHAWANIPATNA,SERWBPT-ONLINE-11/2025-26,2026_CERWI_124527_10,Yes,Open Tender,Piece-work,Works,1.0,No,No,Online,No,No,No,"5,050",Yes,fixed,,Nil,Nil,SR to RD road to Manikpadar road for the year 2025-26,SR to RD road to Manikpadar road for the year 2025-26,Please refer Tender documents. ,NA ,,Civil Works - Roads,NA ,Tender,90.0,30.0,SERWBHAWANIPATNA,766001.0,NA ,NA ,NA ,SERWBHAWANIPATNA,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,dtcn,1.0,ICICI BANK,13-Jan-2026 04:00 PM,28-Jan-2026 11:00 AM,13-Jan-2026 04:00 PM,27-Jan-2026 05:00 PM,NA ,NA ,13-Jan-2026 04:00 PM,27-Jan-2026 05:00 PM,"4,000",0.0,Nil,Nil,No,SERWBHAWANIPATNA,SERWBHAWANIPATNA,AOC
,,,,,,,,,,,,,,,2,3363257,BANAMALI NAIK,23-Jan-2026 11:32 AM,Rejected-Technical,drawn transparent lottery,02-Apr-2026 01:33 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,boq,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,3364902,DHIRENDRA KUMAR PATRA,26-Jan-2026 08:07 PM,Rejected-Technical,due to lottery,02-Apr-2026 01:33 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,3368314,DOLAMANI CHOUDHURY,27-Jan-2026 02:58 PM,Rejected-Technical,drawn transparent lottery,02-Apr-2026 01:33 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,3364946,Priyabrata Patra,26-Jan-2026 07:49 PM,Rejected-Technical,due to lottery,02-Apr-2026 01:33 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,3367178,SHASHI BHUSAN PRAHARAJ,27-Jan-2026 11:31 AM,Rejected-Technical,drawn transparent lottery,02-Apr-2026 01:33 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,7,3366143,SRI PRADYUMNA GADTIA,26-Jan-2026 02:12 PM,Rejected-Technical,drawn transparent lottery,02-Apr-2026 01:33 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,8,3366422,SUBHASHREE PADHI,27-Jan-2026 01:29 PM,Rejected-Technical,drawn transparent lottery,02-Apr-2026 01:33 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,9,3367977,UPENDRA KUMAR BHOI,27-Jan-2026 03:54 PM,Rejected-Technical,drawn transparent lottery,02-Apr-2026 01:33 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
