Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,The BoQ uploaded by the bidder has been downloaded and submitted before DLTC for scrutiny,Jitray Charan Tudu,15-Apr-2026 12:03 PM,,BOQ Comparative Chart,"Collector, Jagatsinghpur",External,"DLO, Jagatsinghpur, DSWO, Jagatsinghpur, RTO, Jagatsinghpur, CSOCUMDM, OSCSC LTD., Jagatsinghpur",SUDHASMINI BEHERA,09-Sep-2025 01:43 PM,11-Sep-2025 11:00 AM,techsummary_547988.pdf (1281.71 KB),1.0,3037256.0,BABA ENTERPRISES,19-Aug-2025 09:39 AM,Accepted-AOC,"The tenderer accepted 38.59 ASoR above schedule of rate, hence selected as Level-II Transport Contractor for Jagatsinghpur MPLT",15-Apr-2026 12:19 PM,15-Apr-2026,INR 38.59,365.0,Jitray Charan Tudu,15-Apr-2026 12:19 PM,AOCERASAMA.pdf (523.00 KB),The tenderer accepted 38.59 ASoR above schedule of rate and selected as Level-II Transport Contractor for Jagatsinghpur MPLT w.e.f dtd.01.04.2026,1.0,3037256.0,BABA ENTERPRISES,INR,38.59,"Collector, Jagatsinghpur",External,"DSWO, Jagatsinghpur, DLO, Jagatsinghpur, RTO, Jagatsinghpur, CSOCUMDM, OSCSC Ltd., Jagatsinghpur",Jitray Charan Tudu,15-Apr-2026 12:10 PM,finsummary_547988.pdf (2160.43 KB),Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Jagatsinghpur,2025_OSCSC_116323_1,3592/DTD.29.07.2025,Selection and appointment of L-II Transport Contractor for Jagatsinghpur MPLT for the biennial year-2025-27,Technical,Tender document submitted before DLTC for verification,SUDHASMINI BEHERA,09-Sep-2025 01:37 PM,,AOC,01-Aug-2025 12:35 PM,21-Aug-2025 11:00 AM,01-Aug-2025 12:40 PM,20-Aug-2025 05:00 PM,01-Aug-2025 12:35 PM ,01-Aug-2025 01:00 PM ,01-Aug-2025 12:45 PM,20-Aug-2025 05:00 PM,11-Sep-2025 11:00 AM,CSOCUMDM,"Collectorate Building, Jagatsinghpur","5,900",0.0,Nil,Nil,No,1.0,ICICI BANK,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Jagatsinghpur,3592/DTD.29.07.2025,2025_OSCSC_116323_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,"1,00,000",No,fixed,,Nil,Nil,Selection and appointment of L-II Transport Contractor for Jagatsinghpur MPLT for the biennial year-2025-27,Selection and appointment of L-II Transport Contractor for transportation of CMR from Rice Receiving Centres (RRC) to Retail Centres (FPS) of Jagatsinghpur MPLT for the biennial year-2025-27,Please refer to tender documents ,NA ,,Handling and Transportation,Transportation ,Tender,180.0,600.0,Jagatsinghpur,754103.0,Office Chamber of CSOCUMDM ,"Office Chamber of CSO-Cum-DM, Collectorate, Jagatsinghpur ",02-Aug-2025 11:00 AM ,"Sadbhabana Sabhagruha Collectorate, Jagatsinghpur",No ,No,AOC
,,,,,,,,,,,,,2.0,3039389.0,PRIYABASH SWAIN,20-Aug-2025 03:12 PM,Rejected-Finance,"The tenderer quoted 35.00 ASoR which is higher rate. Hence, rejected",15-Apr-2026 12:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC
