Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"4,000",0.0,Nil,Nil,No,Periodical Maintenance to Namangada to Santoshpur for the year 2025-26.,Periodical Maintenance to Namangada to Santoshpur for the year 2025-26.,Please refer Tender documents. ,NA ,"7,65,000",Civil Works - Roads,NA ,Tender,90.0,30.0,"EXECUTIVE ENGINEER, RURAL WORKS DIVISION GAJAPATI",761200.0,NA ,NA ,NA ,"RURAL WORKS DIVISION GAJAPATI, PARALAKHEMUNDI",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"CDMS, GSTIN, PAN, AFFIDAVIT AND ANY OTHER DOCUMENTS AS PER DTCN",1.0,ICICI BANK,CE RW I||RWCIRCLE-RAYAGADA||RWDIVISION-GAJAPATI,Online Tender 15/GJP/2025-26,2026_CERWI_126286_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,EXECUTIVE ENGINEER RURAL WORKS DIVISION GAJAPATI,"Executive Engineer Rural Works Division, Gajapati, Paralakhemundi","7,650",Yes,fixed,,Nil,Nil,19-Feb-2026 04:00 PM,25-Feb-2026 11:00 AM,19-Feb-2026 04:00 PM,24-Feb-2026 05:00 PM,NA ,NA ,19-Feb-2026 04:00 PM,24-Feb-2026 05:00 PM,AOC,13-Apr-2026,"INR 458,732",30.0,Govinda Bihari Marndi,13-Apr-2026 05:29 PM,Namangadasa22.pdf (526.00 KB),1,3409846,ANIL KUMAR SETHI,24-Feb-2026 02:32 PM,Rejected-AOC,Work Awarded to Nilandi Swain,13-Apr-2026 05:30 PM,EXECUTIVE ENGINEER,Internal,"DAO, Estimator",Govinda Bihari Marndi,13-Apr-2026 05:22 PM,techsummary_581964.pdf (398.87 KB),EXECUTIVE ENGINEER,Internal,"DAO, Estimator",Govinda Bihari Marndi,13-Apr-2026 05:26 PM,finsummary_581964.pdf (398.87 KB),CE RW I||RWCIRCLE-RAYAGADA||RWDIVISION-GAJAPATI,2026_CERWI_126286_3,Online Tender 15/GJP/2025-26,Periodical Maintenance to Namangada to Santoshpur for the year 2025-26.,1.0,3410141.0,NILANDI SWAIN,INR,"458,732",Finance,Admitted,Govinda Bihari Marndi,13-Apr-2026 05:20 PM,finance_581964.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,3409508,BINNALA VIJAYA BABU,24-Feb-2026 12:51 PM,Rejected-AOC,Work Awarded to Nilandi Swain,13-Apr-2026 05:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,3410141,NILANDI SWAIN,24-Feb-2026 04:51 PM,Accepted-AOC,Work Awarded to Nilandi Swain,13-Apr-2026 05:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,3409793,NIRUPAMA TULO,24-Feb-2026 02:33 PM,Rejected-AOC,Work Awarded to Nilandi Swain,13-Apr-2026 05:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,3405836,SANTOSH KUMAR SAHU,20-Feb-2026 03:49 PM,Rejected-AOC,Work Awarded to Nilandi Swain,13-Apr-2026 05:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
