Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"2,000",0.0,Nil,Nil,No,"1,864",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid Registration Certificate, PAN Card, PAN Card, Affidavits and as per DTCN",1.0,ICICI BANK,"Executive Officer, soro Municipality","Executive Officer, soro Municipality",Construction of Road from Gopal Nayak house to Gobinda Nayak house in W.No-07,Construction work,Please refer to the tender document. ,NA ,"1,86,441",Civil Works - Others,NA ,Tender,120.0,90.0,"Soro Municipality, Soro",756045.0,NA ,NA ,NA ,"Office of the Soro Municipality, Soro",No ,No,Municipal Bodies||Soro Municipality,SOROM_06_2025-26,2025_ORULB_122362_27,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,05-Dec-2025 10:00 AM,16-Dec-2025 10:00 AM,05-Dec-2025 10:00 AM,15-Dec-2025 05:00 PM,NA ,NA ,05-Dec-2025 10:00 AM,15-Dec-2025 05:00 PM,AOC,"EO, ME, JE, BFO, STO, Chairperson",Internal,"EO, ME, JE, BFO, STO, Chairperson",Biswo Ranjan Pradhan,02-Apr-2026 05:36 PM,techsummary_569000.pdf (836.47 KB),"EO, ME, JE, BFO, STO, Chairperson",Internal,"EO, ME, JE, BFO, STO, Chairperson",Biswo Ranjan Pradhan,04-Apr-2026 04:36 PM,finsummary_569000.pdf (836.47 KB),Finance,5 Bidders have participated and all have quoted the same price.,Sanjaya Kumar Sena,19-Dec-2025 03:30 PM,,BOQ Comparative Chart,04-Apr-2026,"INR 158,493.47",90.0,Biswo Ranjan Pradhan,04-Apr-2026 04:40 PM,W27.pdf (866.00 KB),Municipal Bodies||Soro Municipality,2025_ORULB_122362_27,SOROM_06_2025-26,Construction of Road from Gopal Nayak house to Gobinda Nayak house in W.No-07,1.0,3294199.0,MANOJ KUMAR MANDAL,INR,"158,493.47",1,3302371,BINAYA KUMAR RANA,15-Dec-2025 08:10 AM,Rejected-Finance,L1,04-Apr-2026 04:36 PM,AOC
,,,,,,,,,,,,,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3300498,MANARANJAN PRADHAN,13-Dec-2025 10:27 PM,Rejected-Finance,L1,04-Apr-2026 04:36 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3294199,MANOJ KUMAR MANDAL,15-Dec-2025 10:47 AM,Accepted-AOC,Work order,04-Apr-2026 04:40 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3301163,RAJAT KUMAR DAS,14-Dec-2025 02:20 PM,Rejected-Finance,L1,04-Apr-2026 04:36 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3294594,RAMAKANTA BEHERA,14-Dec-2025 03:14 PM,Rejected-Finance,L1,04-Apr-2026 04:36 PM,AOC
