Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
18-Apr-2026,"INR 17,095,707",365.0,Bikram Keshari Malla,18-Apr-2026 04:58 PM,KHURDA.pdf (371.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 16.04.2026,Orissa State Police Housing and Welfare Corporation Ltd,2026_OSPHW_125938_16,27/OPHWC/2025-26,"Construction of Armoury Building at 6th IRBn., Khurda",1.0,3412464.0,VISHAL AGRAWAL,INR,"17,095,707",1,3410746,Biswa Bihari Pattanaik,27-Feb-2026 02:34 PM,Rejected-Finance,DUE TO L2 BIDDER,18-Apr-2026 04:54 PM,Technical,9 Nos. of bidders have been participated,MONALISHA PADHY,02-Mar-2026 12:50 PM,,AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,Bikram Keshari Malla,18-Apr-2026 04:54 PM,finsummary_581043.pdf (363.52 KB),Finance,Financial bid opened,LAXMIPRIYA NAYAK,25-Mar-2026 11:23 AM,,BOQ Comparative Chart,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,Srikanta Samal,24-Mar-2026 06:25 PM,25-Mar-2026 10:30 AM,techsummary_581043.pdf (196.45 KB),AOC,"11,800",0.0,Nil,Nil,No,Orissa State Police Housing and Welfare Corporation Ltd,27/OPHWC/2025-26,2026_OSPHW_125938_16,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,"2,09,800",Yes,fixed,,Nil,Nil,12-Feb-2026 06:55 PM,02-Mar-2026 10:30 AM,12-Feb-2026 06:55 PM,27-Feb-2026 05:00 PM,NA ,NA ,12-Feb-2026 06:55 PM,27-Feb-2026 05:00 PM,25-Mar-2026 10:30 AM,"Construction of Armoury Building at 6th IRBn., Khurda",Building Work,Please refer Tender documents. ,NA ,"2,09,76,328",Civil Works - Buildings,NA ,Tender,90.0,365.0,Khurda,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,AOC
,,,,,,,,,,,,,,,,2,3394932,DEBASISH MOHANTY,25-Feb-2026 07:25 PM,Rejected-Technical,Non submission of valid Electrical MOU as per DTCN Cl. No. 10 and 110(h) and valid Fire Fighting MOU as per DTCN Cl. No. 10 (vi) and 110(i).,24-Mar-2026 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,3413089,J J CONSTRUCTION,27-Feb-2026 10:54 AM,Rejected-Technical,Non submission of valid Electrical MOU as per DTCN Cl. No. 10 and 110(h) and valid Fire Fighting MOU as per DTCN Cl. No. 10 (vi) and 110(i) and adequate valid documents to secure qualifying marks in Sch C as per DTCN Cl. No. 13 and 110(f).,24-Mar-2026 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,3412809,Sanjeeb Sahu,27-Feb-2026 12:31 PM,Rejected-Finance,DUE TO L3 BIDDER,18-Apr-2026 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,5,3395728,SUBRAT KALAS,27-Feb-2026 03:26 PM,Rejected-Technical,Non submission of valid Electrical MOU as per DTCN Cl. No. 10 and 110(h) and valid Fire Fighting MOU as per DTCN Cl. No. 10 (vi) and 110(i).,24-Mar-2026 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,6,3414239,SUBRAT NAIK,27-Feb-2026 03:33 PM,Rejected-Finance,DUE TO L5 BIDDER,18-Apr-2026 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,7,3413813,SUSANTA KUMAR SAHOO,27-Feb-2026 02:58 PM,Rejected-Finance,DUE TO L6 BIDDER,18-Apr-2026 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,8,3414343,TAPAS KUMAR JENA,27-Feb-2026 04:25 PM,Rejected-Finance,DUE TO L4 BIDDER,18-Apr-2026 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,9,3412464,VISHAL AGRAWAL,26-Feb-2026 01:09 PM,Accepted-AOC,QUALIFIED BIDDER,18-Apr-2026 04:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
