Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Chairperson,Internal,Executive Officer Municipal Engineer Junior Engineer Accountant,Rasmi Rani Nahak,05-Feb-2026 04:26 PM,05-Feb-2026 04:30 PM,techsummary_574486.pdf (464.04 KB),Finance,Admitted,Rasmi Rani Nahak,05-Feb-2026 05:38 PM,,BOQ Comparative Chart,1,3359337,Bhagaban Behera,19-Jan-2026 12:29 PM,Rejected-Finance,Rejected,28-Apr-2026 12:52 PM,28-Apr-2026,"INR 728,410.21",60.0,Rasmi Rani Nahak,28-Apr-2026 12:55 PM,workorder08.pdf (770.00 KB),1.0,3358952.0,Santosh Kumar Jena,INR,"728,410.21",Municipal Bodies||Aska NAC,2026_ORULB_124187_8,ASKANAC/MSBY-08/2025-26,"EXTENSION OF KALYAN MANDAP AT PALLI.WARD NO-1,ASKA",Technical,opened,Rasmi Rani Nahak,22-Jan-2026 10:34 AM,,Chairperson,Internal,Executive Officer Junior Engineer Accountant Municipal Engineer,Rasmi Rani Nahak,28-Apr-2026 12:52 PM,finsummary_574486.pdf (464.04 KB),AOC,Municipal Bodies||Aska NAC,ASKANAC/MSBY-08/2025-26,2026_ORULB_124187_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Executive Officer, NAC, Aska","Executive Officer, NAC, Aska","7,339",Yes,fixed,,Nil,Nil,06-Jan-2026 11:00 AM,20-Jan-2026 11:00 AM,06-Jan-2026 11:00 AM,19-Jan-2026 05:00 PM,NA ,NA ,06-Jan-2026 11:00 AM,19-Jan-2026 05:00 PM,05-Feb-2026 04:30 PM,"4,720",0.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,NIT,1,ICICI BANK,"EXTENSION OF KALYAN MANDAP AT PALLI.WARD NO-1,ASKA","EXTENSION OF KALYAN MANDAP AT PALLI.WARD NO-1,ASKA",Please refer Tender documents. ,NA ,"7,33,914",Civil Works - Buildings,kalyan mandap ,Tender,60.0,60.0,"NAC,ASKA",761110.0,NA ,NA ,NA ,"EXECUTIVE OFFICER NAC,ASKA",No ,No,AOC
,,,,,,,,,,,,,2,3358952,Santosh Kumar Jena,18-Jan-2026 09:19 PM,Accepted-AOC,accepted,28-Apr-2026 12:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC
