S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
1.0,3058512.0,RAMA CHANDRA BEHERA,INR,"1,414,387",Finance,Accept the tender,RUMANA JAFRI,16-Dec-2025 06:53 PM,,BOQ Comparative Chart,Block Development Officer Tangi Block,Internal,"BDO,AEE,JE,HC",RUMANA JAFRI,26-Apr-2026 10:59 AM,finsummary_548729.pdf (864.36 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||TANGI Block,2025_PRTAN_116609_1,01/TB/2025-26,Construction of Additional Classroom for Govt. UPS Samant Gopinath at Sanakusumi of Tangi GP in the District of Khordha,Block Development Officer Tangi Block,Internal,"BDO,AEE,AE,JE,BFO",RUMANA JAFRI,16-Dec-2025 07:19 PM,techsummary_548729.pdf (11208.72 KB),1,3059308,NRUSINGH CHARAN SAMANTARAY,01-Sep-2025 02:52 PM,Rejected-Finance,Through Lottery,26-Apr-2026 10:59 AM,26-Apr-2026,"INR 1,414,387",180.0,RUMANA JAFRI,26-Apr-2026 11:02 AM,sanakusumi.pdf (864.00 KB),through lottery,AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"Block Development Officer, Tangi, Khordha","At/Po-Tangi, Ps-Tangi, Dist- Khordha",Construction of Additional Classroom for Govt. UPS Samant Gopinath at Sanakusumi of Tangi GP in the District of Khordha,Construction of Additional Classroom for Govt. UPS Samant Gopinath at Sanakusumi of Tangi GP in the District of Khordha,Please refer Tender documents. ,NA ,"14,14,387",Civil Works - Buildings,NA ,Tender,90.0,180.0,"Sanakusumi, Tangi GP, Khordha",752023.0,NA ,NA ,NA ,"Office of the Panchayat Samiti Tangi, Khordha",No ,No,"6,000",Nil,Nil,No,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||TANGI Block,01/TB/2025-26,2025_PRTAN_116609_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"14,144",Yes,percentage,1.0%,Nil,Nil,08-Aug-2025 10:00 AM,02-Sep-2025 11:30 AM,08-Aug-2025 10:00 AM,01-Sep-2025 05:00 PM,NA ,NA ,08-Aug-2025 10:00 AM,01-Sep-2025 05:00 PM,1.0,"Partial Modification of TCN, class of Contractor",Other,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3057976,PRANAYA PRATIK PATTANAIK,31-Aug-2025 07:36 PM,Rejected-Finance,Through Lottery,26-Apr-2026 10:59 AM,,,,,,,,AOC,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3059087,PRATAP ROUT,01-Sep-2025 01:59 PM,Rejected-Finance,Through Lottery,26-Apr-2026 10:59 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3058512,RAMA CHANDRA BEHERA,01-Sep-2025 03:25 PM,Accepted-AOC,work order issued,26-Apr-2026 11:02 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
