EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"10,64,700",Yes,fixed,,Nil,Nil,12-Feb-2026 06:55 PM,02-Mar-2026 10:30 AM,12-Feb-2026 06:55 PM,27-Feb-2026 05:00 PM,NA ,NA ,12-Feb-2026 06:55 PM,27-Feb-2026 05:00 PM,25-Mar-2026 10:30 AM,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","Construction of Atal Bus Stand (C-Type) at Subdega under Subdega Block, Sundergarh",Building Work,Please refer Tender documents. ,NA ,"10,64,67,951",Civil Works - Buildings,NA ,Tender,90.0,450.0,Sundergarh,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,Orissa State Police Housing and Welfare Corporation Ltd,27/OPHWC/2025-26,2026_OSPHW_125938_4,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,"11,800",0.0,Nil,Nil,No,1.0,ICICI BANK,AOC,Technical,5 No. of bidders have been participated,MONALISHA PADHY,02-Mar-2026 11:28 AM,,Orissa State Police Housing and Welfare Corporation Ltd,2026_OSPHW_125938_4,27/OPHWC/2025-26,"Construction of Atal Bus Stand (C-Type) at Subdega under Subdega Block, Sundergarh",AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,Bikram Keshari Malla,30-Apr-2026 12:29 PM,finsummary_581014.pdf (375.65 KB),1.0,3414248.0,PARAG AGRAWAL,INR,"93,329,806",1,3413549,BKM CONSTRUCTION PVT.LTD,27-Feb-2026 02:54 PM,Rejected-Finance,DUE TO L3 BIDDER,30-Apr-2026 12:29 PM,30-Apr-2026,"INR 93,329,806",450.0,Bikram Keshari Malla,30-Apr-2026 12:32 PM,SUBDEGA.pdf (77.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 23.04.2026,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,Srikanta Samal,24-Mar-2026 07:07 PM,25-Mar-2026 10:30 AM,techsummary_581014.pdf (340.59 KB),Finance,Financial bid opened,LAXMIPRIYA NAYAK,25-Mar-2026 11:02 AM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,2,3413634,DMR Builders Pvt. Ltd.,27-Feb-2026 03:22 PM,Rejected-Technical,Non submission of Sch G as per DTCN Cl. 12 and 110(j).,24-Mar-2026 07:07 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,3413790,NIRAKAR SAMAL,27-Feb-2026 12:32 PM,Rejected-Finance,DUE TO L2 BIDDER,30-Apr-2026 12:29 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,3414248,PARAG AGRAWAL,27-Feb-2026 03:27 PM,Accepted-AOC,QUALIFIED BIDDER,30-Apr-2026 12:32 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,3408929,Rajesh Kumar Panda,27-Feb-2026 02:15 PM,Rejected-Technical,Non submission of adequate similar nature of work as er DTCN Cl. No. 11 and 110(k).,24-Mar-2026 07:07 PM,,,,,,,,,,,,,,,,,,,,,AOC
