Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor license, Tender Fees, EMD, GST, PAN, Affidavits, Appendix etc. as per DTCN",Rejuvenation of Kabaristan pond in ward no-32.,Rejuvenation of Kabaristan pond in ward no-32.,Please refer Tender documents. ,NA ,"18,37,967",Civil Works - Others,NA ,Tender,120.0,90.0,Sambalpur Municipal Corporation,768006.0,NA ,NA ,NA ,"Sambalpur Municipal Corporation office, Durgapali",No ,No,"Commissioner, SMC","SAMBALPUR MUNICIPAL CORPORATION, DURGAPALI, SAMBALPUR, 768006",06-Mar-2026 11:00 AM,17-Mar-2026 11:00 AM,06-Mar-2026 11:00 AM,16-Mar-2026 05:00 PM,NA ,NA ,06-Mar-2026 11:00 AM,16-Mar-2026 05:00 PM,Municipal Bodies||Sambalpur Municipal Corporation,37/SMC_SBP/2025-26,2026_ORULB_126678_25,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1,ICICI BANK,"18,380",Yes,percentage,1.0%,Nil,Nil,AOC,"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Rehan Khatri,16-Apr-2026 01:12 PM,techsummary_583937.pdf (793.66 KB),"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Rehan Khatri,16-Apr-2026 01:14 PM,finsummary_583937.pdf (793.66 KB),Finance,tender opened,PADMINI MEHER,17-Mar-2026 03:43 PM,finance_583937.pdf,BOQ Comparative Chart,1,3431861,ABDUL AZIZ ANSARY,15-Mar-2026 09:04 PM,Rejected-Technical,UNSUCCESSFUL,16-Apr-2026 01:12 PM,Municipal Bodies||Sambalpur Municipal Corporation,2026_ORULB_126678_25,37/SMC_SBP/2025-26,Rejuvenation of Kabaristan pond in ward no-32.,1.0,3432741.0,CHANDRABHANU BEHERA,INR,"1,837,966.97",16-Apr-2026,"INR 1,837,966.97",90.0,Rehan Khatri,16-Apr-2026 01:16 PM,37smc25.pdf (794.00 KB),successful,AOC
,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,3432741,CHANDRABHANU BEHERA,16-Mar-2026 01:27 PM,Accepted-AOC,successful,16-Apr-2026 01:16 PM,,,,,,,,,,,,,,,,,AOC
