Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Finance,cover1,Sanjukta Marndi,02-Apr-2026 01:06 PM,finance_583562.pdf,BOQ Comparative Chart,1.0,3421148.0,SANTOSH KUMAR MAHANTA,INR,"2,605,755",CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-KEONJHAR,2026_CERWI_126760_2,NCB 20 OF 2025-26,Periodical Maintenance to NH 215 to Kundapitha road from 6/500 km to 8/500 km for the year 2025-26,SE,Internal,,Sanjukta Marndi,02-Apr-2026 01:15 PM,finsummary_583562.pdf (714.72 KB),SE,Internal,,Sanjukta Marndi,02-Apr-2026 01:11 PM,techsummary_583562.pdf (714.72 KB),06-Apr-2026,"INR 2,605,755",30.0,Kapileswar Singh,07-Apr-2026 01:50 PM,NH215_KUNDAPITHA_6_500_8_500.pdf (715.00 KB),1,3420958,BASANTA KUMAR KANDI,05-Mar-2026 11:27 PM,Rejected-AOC,REJECTED,07-Apr-2026 01:50 PM,AOC,1.0,ICICI BANK,28-Feb-2026 09:00 AM,07-Mar-2026 09:00 AM,28-Feb-2026 09:00 AM,06-Mar-2026 05:00 PM,28-Feb-2026 09:00 AM ,05-Mar-2026 05:00 PM ,28-Feb-2026 09:00 AM,06-Mar-2026 05:00 PM,"30,650",Yes,percentage,1.0%,Nil,Nil,SUPERINTENDING ENGINEER,"R.W DIVISION-I, KEONJHAR",Periodical Maintenance to NH 215 to Kundapitha road from 6/500 km to 8/500 km for the year 2025-26,Periodical Maintenance to NH 215 to Kundapitha road from 6/500 km to 8/500 km for the year 2025-26,Please refer Tender documents. ,NA ,"30,65,000",Civil Works - Roads,NA ,Tender,90.0,30.0,KEONJHAR,758001.0,NA ,NA ,NA ,"R.W DIVISION-I,KEONJHAR",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, PAN, GST, AFFIDAVIT and As Per ANNEXURE.",CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-KEONJHAR,NCB 20 OF 2025-26,2026_CERWI_126760_2,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3421542,BHABANI SHANKAR MAHANTA,06-Mar-2026 03:10 PM,Rejected-AOC,REJECTED,07-Apr-2026 01:50 PM,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3421365,DIPAK KUMAR BEHERA,06-Mar-2026 01:31 PM,Rejected-AOC,REJECTED,07-Apr-2026 01:50 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3421571,GIRIJA SANKAR PANIGRAHI,06-Mar-2026 03:57 PM,Rejected-AOC,REJECTED,07-Apr-2026 01:50 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3421148,SANTOSH KUMAR MAHANTA,06-Mar-2026 11:54 AM,Accepted-AOC,ACCEPTED,07-Apr-2026 01:50 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3421238,SARAT KUMAR SETHI,06-Mar-2026 12:43 PM,Rejected-AOC,REJECTED,07-Apr-2026 01:50 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3421369,SATYAPRIYA BEHERA,06-Mar-2026 03:33 PM,Rejected-AOC,REJECTED,07-Apr-2026 01:50 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3419527,UMESHCHANDRA MUNDA,05-Mar-2026 12:01 PM,Rejected-AOC,REJECTED,07-Apr-2026 01:50 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
