Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Contractor License,PAN, GST, and other relevant documents of this DTCN",Municipal Bodies||Brajrajnagar Municipality,BRJNRM -04/2025-26,2026_ORULB_124354_27,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,09-Jan-2026 06:00 PM,21-Jan-2026 11:00 AM,09-Jan-2026 06:00 PM,20-Jan-2026 05:00 PM,NA ,NA ,09-Jan-2026 06:00 PM,20-Jan-2026 05:00 PM,10-Feb-2026 11:00 AM,"11,000",Yes,fixed,,Nil,Nil,"Repair/Restoration of Aganwadi Centre at Bahadurpada -1, Ganganagar, Chunabhata 1, Chunabhata 2, Ittabhata-1.",Building,Please refer Tender documents ,NA ,"11,00,000",Civil Works - Buildings,NA ,Tender,90.0,90.0,Brajrajnagar Municipality,768216.0,NA ,NA ,NA ,Brajrajnagar Municipality,No ,No,Executive Officer Brajrajnagar Municipality,Brajrajnagar Municipality At-Lamtibahal PO-Brajrajnagar Dist-Jharsuguda,1.0,ICICI BANK,AOC,"Sri Krishna Gopal Sitani, Chairperson, Brajrajnagar Municipality.",Internal,"Accountant, Auditor, Junior Engineer, Asst. Engineer, Municipal Engineer, Executive Officer, Chairperson, Brajrajnagar Municipality.",Chandramani Swain,09-Feb-2026 05:59 PM,10-Feb-2026 11:00 AM,techsummary_575085.pdf (249.45 KB),Finance,ok,Chandramani Swain,10-Feb-2026 05:04 PM,finance_575085.pdf,BOQ Comparative Chart,"Sri Krishna Gopal Sitani, Chairperson, Brajrajnagar Municipality.",Internal,"Accountant, Auditor, Asst. Engineer, Asst. Engineer, Municipal Engineer, Executive Officer, Chairperson, Brajrajnagar Municipality.",Chandramani Swain,20-Apr-2026 01:00 PM,finsummary_575085.pdf (216.99 KB),Technical,ok,Chandramani Swain,09-Feb-2026 03:40 PM,technical_575085.pdf,1.0,3358646.0,BIKI BESAN,18-Jan-2026 12:51 PM,Accepted-AOC,Accepted,20-Apr-2026 01:04 PM,1.0,3358646.0,BIKI BESAN,INR,"952,284.63",Municipal Bodies||Brajrajnagar Municipality,2026_ORULB_124354_27,BRJNRM -04/2025-26,"Repair/Restoration of Aganwadi Centre at Bahadurpada -1, Ganganagar, Chunabhata 1, Chunabhata 2, Ittabhata-1.",20-Apr-2026,"INR 952,284.63",90.0,Chandramani Swain,20-Apr-2026 01:04 PM,27.pdf (217.00 KB),AOC
,,.pdf,"Affidavits and T.P., E.M.D. copy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3358602.0,KAMALA CONSTRUCTION PROP-SUPRIYA SAHU,18-Jan-2026 12:19 PM,Rejected-AOC,Rejected,20-Apr-2026 01:04 PM,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,Bills of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
