Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
16-Jan-2026,"INR 1,433,297",60.0,Rajiba Lochan Nayak,06-Apr-2026 12:30 PM,23.pdf (1944.00 KB),1.0,3223594.0,KANCHAN DEURI,INR,"1,433,297",Municipal Bodies||Malkangiri Municipal Council,2025_ORULB_120460_23,EOMKG/01/2025-26,"Construction of Paver Road and Drain at Jabardasti Colony, Ward No- 19, Malkangiri Municipality",1,3196535,Anup Kumar Malakar,08-Nov-2025 12:12 PM,Rejected-AOC,Rejected,06-Apr-2026 12:30 PM,Technical,all bidders are admitted,Rajiba Lochan Nayak,19-Nov-2025 05:07 PM,,Manoj Barik,Internal,"Executive Officer, Malkangiri Municipality, Nizarat Officer, Collectorate Malkangiri, Municipal Engineer, Malkangiri Municipality, AEE, RWSS Malkangiri, Accountant, Malkangiri Municipality",Rajiba Lochan Nayak,15-Jan-2026 05:33 PM,finsummary_560894.pdf (192.62 KB),Finance,,Rajiba Lochan Nayak,02-Dec-2025 12:44 PM,,BOQ Comparative Chart,Manoj Barik,Internal,"Executive Officer, Malkangiri Municipality, Nizarat Officer, Collectorate Malkangiri, Municipal Engineer, Malkangiri Municipality , AEE, RWSS Malkangiri, Accountant,Malkangiri Municipality",Rajiba Lochan Nayak,01-Dec-2025 04:23 PM,02-Dec-2025 10:00 AM,techsummary_560894.pdf (205.74 KB),AOC,"16,880",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,Municipal Bodies||Malkangiri Municipal Council,EOMKG/01/2025-26,2025_ORULB_120460_23,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,04-Nov-2025 10:00 AM,17-Nov-2025 11:00 AM,04-Nov-2025 10:00 AM,15-Nov-2025 05:00 PM,NA ,NA ,04-Nov-2025 10:00 AM,15-Nov-2025 05:00 PM,02-Dec-2025 10:00 AM,Executive Officer,Malkangiri Municipality,1.0,Fee/PreQual/Technical,.pdf,eNoticeDTCN,"Construction of Paver Road and Drain at Jabardasti Colony, Ward No- 19, Malkangiri Municipality","Construction of Paver Road and Drain at Jabardasti Colony, Ward No- 19, Malkangiri Municipality",NA ,NA ,"16,86,033",Civil Works - Roads,NA ,Tender,180.0,60.0,Malkangiri Municipality,764045.0,NA ,NA ,NA ,Malkangiri Municipality,No ,No,AOC
,,,,,,,,,,,,,,,2,3225536,BHIMA MADAKAMI,14-Nov-2025 07:47 PM,Rejected-AOC,Rejected,06-Apr-2026 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,3226049,Bibekananda Biswas,14-Nov-2025 09:14 PM,Rejected-AOC,Rejected,06-Apr-2026 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,3226779,BIKASH HALDAR,15-Nov-2025 03:34 PM,Rejected-AOC,Rejected,06-Apr-2026 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,3225099,DANDASI LAXMAN RAO,15-Nov-2025 01:42 AM,Rejected-AOC,Rejected,06-Apr-2026 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,3227791,DEBENDRA NAYAK,15-Nov-2025 03:57 PM,Rejected-AOC,Rejected,06-Apr-2026 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,7,3227698,DILIP KUMAR PARIDA,15-Nov-2025 04:11 PM,Rejected-AOC,Rejected,06-Apr-2026 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,8,3223594,KANCHAN DEURI,14-Nov-2025 08:32 PM,Accepted-AOC,Accepted,06-Apr-2026 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,9,3226613,SUBHAM MANDAL,15-Nov-2025 03:28 PM,Rejected-AOC,Rejected,06-Apr-2026 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
