S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,Municipal Bodies||Jagatsinghpur Municipality,EO/ JSPURM/W-02/2025-26,2025_ORULB_121600_12,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,21-Nov-2025 11:00 AM,15-Dec-2025 11:00 AM,21-Nov-2025 11:00 AM,12-Dec-2025 05:00 PM,NA ,NA ,21-Nov-2025 11:00 AM,12-Dec-2025 05:00 PM,1.0,Corrigendum-Works,Date,,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN,GST,AFFIDAVIT,LICENSE,AGGREMENT AND OTHER DOC AS PER DTCN","7,080",0.0,Nil,Nil,No,"EXECUTIVE OFFICER, JAGATSINGHPUR MUNICIPALITY","Jagatsinghpur Municipality, Jagatsinghpur",Construction of Anganwadi Center in Ward No -21,Construction of Anganwadi Center in Ward No -21,Please refer Tender documents. ,NA ,"12,20,900",Civil Works - Others,NA ,Tender,60.0,180.0,Construction of Anganwadi Center in Ward No -21,754103.0,NA ,NA ,NA ,JAGATSINGHPUR MUNICIPALITY,No ,No,"12,200",Yes,fixed,,Nil,Nil,AOC,CHAIRPERSON,Internal,ADDITIONAL TREASURY OFFICER EXECUTIVE OFFICER MUNICIPAL ENGINEER,Manas Ranjan Pal,08-Apr-2026 04:22 PM,finsummary_565687.pdf (1736.58 KB),CHAIRPERSON,Internal,ADDITIONAL TREASURY OFFICER EXECUTIVE OFFICER MUNICIPAL ENGINNER,Manas Ranjan Pal,08-Apr-2026 04:14 PM,techsummary_565687.pdf (1613.17 KB),08-Apr-2026,"INR 1,233,033",180.0,Manas Ranjan Pal,08-Apr-2026 04:27 PM,E87865AOC.pdf (979.00 KB),1.0,3294491.0,MANOJ SINGH,INR,"1,233,033",Municipal Bodies||Jagatsinghpur Municipality,2025_ORULB_121600_12,EO/ JSPURM/W-02/2025-26,Construction of Anganwadi Center in Ward No -21,1,3297894,ASHIS KUMAR GOCHHAYAT,12-Dec-2025 03:56 PM,Rejected-Finance,REJECTED,08-Apr-2026 04:22 PM,Finance,All Bidders are qualified in the Technical Evaluation.,Manas Ranjan Pal,27-Feb-2026 01:32 PM,finance_565687.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3297283,DASARATHI SWAIN,12-Dec-2025 01:49 PM,Rejected-Finance,REJECTED,08-Apr-2026 04:22 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3294816,DEBASIS DAS,12-Dec-2025 12:28 AM,Rejected-Finance,REJECTED,08-Apr-2026 04:22 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3296544,DIPTIRANJAN BEHERA,11-Dec-2025 10:58 PM,Rejected-Finance,REJECTED,08-Apr-2026 04:22 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3297994,GOLEKHA CHANDRA BARIK,12-Dec-2025 03:39 PM,Rejected-Finance,REJECTED,08-Apr-2026 04:22 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3290453,HIMANSU SEKHAR PAITAL,11-Dec-2025 08:57 PM,Rejected-Finance,REJECTED,08-Apr-2026 04:22 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3292158,JITENDRA KUMAR BEHERA,09-Dec-2025 06:21 PM,Rejected-Finance,REJECTED,08-Apr-2026 04:22 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3296889,KAILASH CHANDRA PANDA,12-Dec-2025 01:44 PM,Rejected-Finance,REJECTED,08-Apr-2026 04:22 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3292780,LAXMIPRIYA SWAIN,11-Dec-2025 04:18 PM,Rejected-AOC,REJECTED,08-Apr-2026 04:27 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3294491,MANOJ SINGH,11-Dec-2025 04:19 PM,Accepted-AOC,ACCEPTED,08-Apr-2026 04:27 PM,,,,,,,AOC
