Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"Construction of Atal Bus Stand (C-Type) at Talasara Biramitrapur NAC under Nuagaon Block, Sundergarh",Building Work,Please refer Tender documents. ,NA ,"10,52,02,004",Civil Works - Buildings,NA ,Tender,90.0,450.0,Sundergarh,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,22-Jan-2026 06:55 PM,12-Feb-2026 10:30 AM,22-Jan-2026 06:55 PM,11-Feb-2026 05:00 PM,NA ,NA ,22-Jan-2026 06:55 PM,11-Feb-2026 05:00 PM,27-Feb-2026 10:30 AM,"11,800",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",Orissa State Police Housing and Welfare Corporation Ltd,25/OPHWC/2025-26,2026_OSPHW_124974_3,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,1.0,PLAN AND ELEVATION,Technical Bid,,"10,52,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,AOC,07-Apr-2026,"INR 86,591,769",450.0,Bikram Keshari Malla,07-Apr-2026 03:10 PM,TALASARA.pdf (517.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 31.03.2026,1.0,3385282.0,MASTER CONSTRUCTION COMPANY,11-Feb-2026 01:58 PM,Accepted-AOC,QUALIFIED BIDDER,07-Apr-2026 03:11 PM,Finance,Financial bid opened,MONALISHA PADHY,27-Feb-2026 10:42 AM,,BOQ Comparative Chart,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,Srikanta Samal,26-Feb-2026 06:06 PM,27-Feb-2026 10:30 AM,techsummary_577389.pdf (307.62 KB),AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,Bikram Keshari Malla,07-Apr-2026 03:06 PM,finsummary_577389.pdf (378.43 KB),Technical,2 Nos. of bidders have been participated,MONALISHA PADHY,12-Feb-2026 11:28 AM,,Orissa State Police Housing and Welfare Corporation Ltd,2026_OSPHW_124974_3,25/OPHWC/2025-26,"Construction of Atal Bus Stand (C-Type) at Talasara Biramitrapur NAC under Nuagaon Block, Sundergarh",1.0,3385282.0,MASTER CONSTRUCTION COMPANY,INR,"86,591,769",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,2.0,3392105.0,M/s Lalitendu Satpathy,11-Feb-2026 03:22 PM,Rejected-Finance,DUE TO L2 BIDDER,07-Apr-2026 03:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
